SA4_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Oth_lt_health_cond_0_14,F_Oth_lt_health_cond_15_24,F_Oth_lt_health_cond_25_34,F_Oth_lt_health_cond_35_44,F_Oth_lt_health_cond_45_54,F_Oth_lt_health_cond_55_64,F_Oth_lt_health_cond_65_74,F_Oth_lt_health_cond_75_84,F_Oth_lt_health_cond_85_over,F_Oth_lt_health_cond_Tot,F_No_lt_health_cond_0_14,F_No_lt_health_cond_15_24,F_No_lt_health_cond_25_34,F_No_lt_health_cond_35_44,F_No_lt_health_cond_45_54,F_No_lt_health_cond_55_64,F_No_lt_health_cond_65_74,F_No_lt_health_cond_75_84,F_No_lt_health_cond_85_over,F_No_lt_health_cond_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Oth_lt_health_cond_0_14,P_Oth_lt_health_cond_15_24,P_Oth_lt_health_cond_25_34,P_Oth_lt_health_cond_35_44,P_Oth_lt_health_cond_45_54,P_Oth_lt_health_cond_55_64,P_Oth_lt_health_cond_65_74,P_Oth_lt_health_cond_75_84,P_Oth_lt_health_cond_85_over,P_Oth_lt_health_cond_Tot,P_No_lt_health_cond_0_14,P_No_lt_health_cond_15_24,P_No_lt_health_cond_25_34,P_No_lt_health_cond_35_44,P_No_lt_health_cond_45_54,P_No_lt_health_cond_55_64,P_No_lt_health_cond_65_74,P_No_lt_health_cond_75_84,P_No_lt_health_cond_85_over,P_No_lt_health_cond_Tot
502,9,5,11,25,41,63,163,183,82,579,13,5,8,39,107,261,467,430,164,1498,203,898,1108,1049,975,974,709,334,157,6414,3,8,3,10,49,92,165,188,119,640,371,310,443,587,718,919,928,553,286,5104,7528,3593,3390,3644,3624,3263,2437,1051,229,28757,834,482,409,446,505,463,410,370,289,4214,9397,5520,5601,6151,6659,7170,7185,4520,1781,53982,18,72,174,476,1110,2361,3855,3169,1179,12412,1247,910,976,1080,1082,1176,1244,751,216,8695,19,22,55,147,324,758,1357,1193,372,4255,0,0,3,0,12,33,134,321,312,827,31,82,112,266,591,1211,1925,1406,420,6055,20,28,48,83,277,880,1801,1741,747,5637,17,13,16,40,69,133,321,406,188,1205,31,17,24,66,164,464,935,849,307,2850,473,1395,1678,1627,1602,1564,1252,604,225,10420,6,9,12,35,95,192,393,445,208,1389,930,608,675,908,1193,1552,1664,987,435,8943,14719,7454,6577,6938,6938,6239,4583,2022,446,55923
503,12,14,20,24,52,65,104,89,97,469,16,19,17,24,74,170,301,297,195,1120,201,1933,2181,1374,1127,968,635,316,243,8990,8,9,10,22,38,68,103,150,149,557,421,721,994,923,993,1127,1030,711,491,7410,11585,8281,10668,9251,7816,5576,3518,1456,488,58637,787,892,1190,880,788,680,628,439,321,6613,13483,12236,15595,13173,11937,10226,8350,5018,2832,92855,34,108,317,457,1090,2088,3072,2522,1431,11117,1169,1765,2207,1851,1638,1418,1112,656,279,12091,46,53,113,237,579,1115,1477,1233,553,5414,5,3,0,4,8,51,177,506,739,1497,52,101,158,315,562,903,1363,1036,470,4963,28,41,70,99,361,905,1693,1674,1038,5913,18,31,33,67,107,148,201,263,184,1054,33,34,33,67,129,314,573,564,324,2079,419,2819,3533,2481,2048,1683,1124,569,330,15002,14,12,26,38,90,164,269,409,273,1286,993,1204,1573,1537,1768,2064,1917,1214,750,13024,23605,16810,21714,18633,15545,11367,6796,2709,806,117991
504,21,27,41,83,126,143,202,231,157,1022,28,9,39,57,208,466,667,492,201,2172,530,2403,3214,2750,2411,1890,988,485,270,14942,8,3,19,46,97,158,225,252,188,990,858,992,1449,1762,1876,2022,1628,898,542,12014,21466,10343,13501,12846,10228,7537,4251,1492,388,82060,1761,1190,1406,1289,1210,940,694,422,268,9183,25714,15480,20552,20065,18065,15926,11881,6392,2736,136799,44,167,543,1179,2494,4502,5435,3861,1593,19820,3095,2651,3412,3406,2975,2559,1926,1066,324,21424,53,51,164,422,869,1472,1976,1437,493,6932,3,3,6,7,34,67,242,625,750,1739,80,152,412,950,1904,3087,3436,2150,646,12821,69,77,106,239,757,1798,2756,2439,1087,9328,51,50,76,152,236,349,458,493,281,2132,73,38,79,121,391,879,1311,1028,405,4321,1098,3663,5000,4474,3940,3136,1722,818,387,24233,12,10,29,83,183,389,551,599,326,2188,2234,1816,2344,2823,3250,3579,2902,1557,816,21313,43695,22486,27024,25949,20405,14992,8188,2991,701,166424
505,38,43,73,117,176,269,400,467,314,1900,50,42,54,126,327,828,1256,1127,484,4298,1045,4705,5595,5272,4417,3478,2086,1131,755,28486,15,15,25,82,166,278,456,551,479,2079,1774,1905,2740,3391,3760,4078,3524,2155,1433,24762,45669,23155,27643,28503,23643,16771,9992,3703,976,180059,3455,2151,2458,2516,2318,1811,1354,939,514,17519,54130,33264,40172,42602,38848,33084,26339,14845,6714,289989,96,330,988,2159,4877,8721,11712,8633,3950,41459,6139,5181,6072,6538,5821,4659,3931,2123,768,41235,100,144,301,793,1764,3073,4558,3302,1253,15288,4,13,7,19,41,151,488,1494,1880,4104,176,332,643,1508,3035,5038,6657,4350,1415,23156,145,130,173,492,1509,3531,5842,5078,2587,19491,111,90,135,235,352,592,917,989,598,4015,118,82,134,252,618,1488,2433,2099,854,8081,2224,7128,8491,8305,7262,5724,3549,1813,1041,45545,27,30,51,157,341,629,1123,1241,819,4417,4404,3558,4265,5379,6266,7017,6255,3653,2138,42935,92157,49491,54854,56630,47167,32923,18912,6969,1702,360799
506,39,41,77,138,178,274,401,413,289,1842,59,25,78,135,354,838,1292,994,400,4178,839,4517,5432,4401,3751,3109,1785,884,541,25266,19,12,25,99,172,274,458,517,319,1900,1574,1833,2590,3110,3207,3509,2963,1692,862,21342,42253,22166,27620,26863,18810,13622,8345,2826,805,163307,3555,2295,2762,2542,2105,1695,1232,997,795,17976,50143,32028,39948,39756,32096,28131,22657,12297,5589,262644,95,334,935,2107,4293,7731,10207,7275,3134,36102,5252,4865,5743,5707,4795,4241,3591,1873,596,36653,86,126,293,761,1462,2553,3891,2668,953,12789,3,6,12,23,31,128,449,1193,1283,3137,170,349,748,2080,3874,5702,6819,3937,1285,24958,121,136,228,552,1459,3257,5275,4396,2179,17600,102,81,146,268,363,579,924,927,512,3903,134,74,147,264,663,1558,2415,1954,704,7904,1838,6781,8497,7267,6243,5130,3080,1483,780,41105,26,24,56,192,342,625,1103,1127,592,4097,3946,3365,4157,5208,5659,6210,5363,2931,1352,38182,85588,47750,56168,54502,38559,27075,15807,5537,1419,332407
507,24,33,64,103,139,252,326,346,280,1576,45,42,55,115,323,711,1085,875,355,3599,924,4184,5069,4383,3851,2997,1698,835,536,24465,8,12,27,52,138,243,371,419,297,1561,1495,1721,2316,2722,3050,3250,2628,1605,1000,19792,34907,17345,19443,20789,17291,12648,7525,2770,779,133492,2956,1907,2013,1988,1880,1515,1205,890,727,15086,42167,26145,30263,32124,29516,25745,20135,11267,5370,222738,83,305,899,1991,4143,7142,9005,6736,3052,33347,5296,4198,5063,5182,4419,3673,2922,1575,579,32909,80,94,284,642,1390,2550,3475,2487,938,11948,3,8,6,14,29,124,362,1048,1229,2829,126,287,558,1196,2498,4172,5074,3284,1173,18372,113,92,184,375,1138,2780,4419,4000,2043,15151,63,65,125,209,306,524,712,791,526,3333,104,75,108,217,582,1324,2009,1746,696,6860,1932,6309,7704,6996,6323,4924,2914,1385,740,39221,23,20,49,110,272,557,872,953,544,3400,3761,3031,3684,4304,5185,5541,4670,2762,1546,34478,70252,36777,38993,40990,34202,24746,14282,5294,1405,266928
509,8,7,14,26,56,85,141,143,77,556,16,15,7,39,121,344,465,305,126,1436,237,932,1177,1214,1334,1316,778,341,142,7471,4,0,9,30,37,103,183,195,122,685,374,316,476,637,912,1173,911,549,291,5641,9105,3793,4089,4454,4685,4609,3012,1162,309,35232,1330,719,761,836,951,1008,859,512,228,7202,11578,6055,6886,7755,8995,10296,8683,4691,1864,66799,34,80,245,577,1552,3449,4459,2960,1139,14494,1515,1193,1343,1447,1636,1737,1455,721,206,11253,26,21,65,141,434,1029,1565,1101,335,4716,0,0,0,8,17,43,138,417,455,1087,39,88,183,331,867,1737,2301,1406,394,7337,23,28,53,127,405,1218,2091,1669,741,6348,24,14,30,49,113,207,336,307,155,1231,36,23,23,60,226,661,1028,705,239,2996,511,1488,1800,1896,2185,2250,1462,601,220,12415,8,6,15,50,83,223,455,446,227,1500,930,642,763,1020,1578,2091,1762,1020,453,10265,18281,8469,8673,9184,9775,9610,6341,2319,609,73265
510,3,3,14,28,68,73,84,41,15,331,18,6,14,14,68,122,174,70,8,489,113,389,840,669,496,417,205,41,3,3172,3,0,7,9,49,53,62,25,4,205,261,179,383,442,466,524,368,82,20,2725,8258,3654,6425,5183,3679,3232,1757,301,29,32517,1850,1121,2113,1557,1448,1312,766,222,38,10431,10792,5592,10324,8528,7074,6923,4587,1112,150,55093,9,42,183,383,833,1649,1843,595,67,5602,775,566,1316,1280,1010,933,688,141,18,6726,3,16,52,160,273,589,677,244,28,2044,0,0,4,4,9,29,54,67,33,208,30,81,197,490,925,1274,1002,317,42,4354,54,54,80,153,418,820,927,423,44,2977,19,12,43,66,134,168,173,87,18,719,40,11,33,32,146,281,396,166,21,1119,212,602,1331,1187,963,835,446,93,4,5675,3,0,10,27,91,113,156,79,7,492,571,313,664,833,942,1047,795,178,36,5383,16829,7794,14738,13595,10372,7864,3987,753,54,75988
511,5,7,27,35,71,107,146,140,62,617,13,6,8,40,100,268,398,223,66,1133,155,807,1097,992,987,812,507,213,126,5688,0,0,14,20,51,71,133,103,73,459,314,265,493,573,718,835,736,336,186,4454,8899,4215,5268,4850,4446,4167,2592,782,155,35368,1720,1120,1430,1345,1273,1260,928,416,151,9637,11563,6753,8762,8390,8528,9106,7299,3167,1036,64595,27,78,240,530,1309,2611,3508,1917,599,10815,1345,1079,1420,1414,1354,1461,1196,504,132,9911,19,21,64,160,389,835,1237,802,214,3746,0,3,6,5,22,44,125,274,287,763,39,90,215,446,1007,1773,1965,1021,257,6816,42,33,69,125,445,1149,1740,1152,454,5215,19,18,54,67,148,213,346,303,125,1298,27,14,17,66,194,552,862,512,144,2407,345,1220,1676,1657,1704,1522,978,372,179,9657,5,9,16,24,92,193,324,269,119,1043,805,546,796,973,1243,1590,1394,630,282,8263,17937,9224,12011,10964,10375,9179,5515,1677,310,77182
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,3,20,43,24,30,46,21,5,0,190,0,12,29,20,23,26,13,5,0,127,4,39,89,49,60,77,61,17,0,395,0,0,6,13,26,28,28,3,0,114,0,3,18,34,23,17,15,0,0,115,0,0,0,0,5,8,11,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,7,4,4,0,37,0,0,0,0,5,13,13,6,0,38,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,15,0,0,21,24,19,6,0,4,0,70,0,0,0,0,0,0,0,0,0,5,0,0,0,9,21,11,7,0,0,59,3,79,249,445,397,225,56,7,0,1457
601,15,27,48,73,113,195,282,332,167,1247,30,15,30,76,232,530,837,641,210,2598,589,2947,3473,3043,2859,2309,1488,676,412,17789,5,3,21,63,103,191,326,373,259,1338,739,1021,1470,1686,1920,2072,1820,1076,637,12422,16359,8318,13077,9453,7880,6700,4359,1732,505,68379,1549,1059,1198,1054,976,881,745,543,275,8282,20215,13819,19858,16294,15444,15448,13434,7923,3498,125935,38,209,658,1480,3178,5879,7891,5474,2386,27196,2845,2723,3135,3089,2832,2726,2473,1318,449,21592,33,75,130,374,768,1578,2472,1795,702,7924,0,7,4,8,24,82,360,760,856,2108,94,189,407,688,1369,2466,3176,2084,699,11158,78,72,122,225,683,1705,2932,2690,1426,9935,34,51,77,132,204,393,613,616,289,2409,57,31,67,159,426,985,1478,1189,407,4810,1203,4511,5371,4938,4706,3868,2506,1105,588,28801,7,12,29,90,199,409,734,770,429,2686,1946,1819,2277,2706,3256,3651,3203,1815,987,21657,32859,18339,27733,19455,15849,13206,8382,3317,851,139999
602,9,16,24,42,84,147,232,245,146,947,8,10,28,68,244,499,702,533,168,2265,379,1515,1855,1644,1748,1528,980,401,234,10289,0,0,3,41,100,146,225,232,172,927,476,510,744,866,1237,1392,1229,701,444,7604,9593,5097,5920,4901,4942,4645,3067,1224,316,39710,1001,690,636,642,675,741,617,405,221,5621,12152,8203,9589,8825,9917,10679,9373,5503,2246,76484,42,117,387,857,2192,4216,5677,4003,1558,19048,2073,1694,1964,1938,1954,1942,1896,1052,289,14806,23,36,84,196,510,1065,1652,1212,396,5182,4,3,0,10,24,63,161,411,480,1154,44,96,235,442,968,1821,2417,1580,451,8052,47,46,66,142,454,1248,2152,1963,872,6990,27,33,47,80,178,277,449,488,232,1813,23,25,57,135,427,936,1377,1047,305,4333,844,2377,2967,2611,2879,2633,1723,717,338,17086,4,4,10,62,184,328,573,519,304,1984,1188,949,1256,1406,2050,2573,2220,1226,654,13530,19252,10948,12706,10101,10047,9078,6061,2380,579,81150
603,0,3,9,7,29,40,52,41,21,204,3,0,3,10,39,130,196,82,21,488,92,279,424,508,497,522,298,105,49,2762,6,0,4,7,15,42,67,52,22,212,83,100,155,252,321,485,380,157,69,2000,2520,1053,1203,1313,1390,1503,1019,280,52,10342,301,178,201,207,209,299,216,124,54,1787,3175,1703,2092,2415,2722,3575,2955,1259,391,20291,9,34,108,225,665,1548,1874,998,280,5743,435,333,409,422,482,617,555,239,54,3539,7,7,22,50,120,367,605,343,72,1591,0,0,0,0,4,17,40,93,92,255,15,26,39,111,257,511,720,392,90,2160,18,8,12,47,164,441,740,519,166,2112,4,4,9,17,39,74,108,85,32,376,3,0,10,27,89,278,417,214,54,1092,179,487,645,784,870,927,609,179,68,4750,6,4,11,14,35,90,162,133,52,499,217,194,264,399,586,848,747,307,113,3671,5037,2495,2551,2717,2927,3150,2146,639,108,21771
604,6,17,21,36,59,141,209,236,123,856,11,3,18,62,203,434,626,407,137,1911,266,1127,1374,1254,1355,1272,772,334,191,7948,3,5,8,23,84,126,175,184,118,740,334,388,553,679,943,1137,923,490,271,5726,7388,3645,4030,3523,3780,3581,2374,1014,292,29631,903,498,517,493,583,573,549,379,160,4659,9522,6004,6820,6496,7668,8638,7539,4383,1744,58802,30,90,273,638,1754,3509,4548,3066,1139,15055,1740,1359,1493,1544,1594,1645,1560,770,210,11909,14,14,53,135,412,867,1292,967,321,4071,3,0,0,3,28,53,107,337,327,860,39,91,174,338,864,1534,2025,1328,373,6769,54,48,51,127,422,1026,1778,1581,675,5752,21,24,43,61,125,254,449,472,211,1670,27,10,43,113,373,781,1179,820,246,3596,551,1736,2084,2002,2282,2133,1373,594,262,13016,7,5,19,40,153,262,458,446,211,1592,901,740,892,1086,1587,2058,1730,865,406,10257,14715,7831,8594,7186,7659,7306,4724,1966,485,60461
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,4,7,3,7,10,3,0,0,36,0,0,0,3,4,3,0,0,0,15,0,7,13,12,18,11,9,0,0,72,0,0,0,0,5,10,11,0,0,24,0,0,0,3,4,6,0,0,0,20,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,3,0,3,7,0,0,0,17,0,0,0,0,0,0,3,0,0,6,0,0,0,5,0,9,3,0,0,19,0,15,37,37,37,26,12,0,0,166
701,13,10,34,59,79,117,131,78,27,545,18,8,16,28,113,248,277,183,42,944,177,841,1309,1119,780,642,341,110,39,5356,6,0,5,20,51,86,98,84,24,376,421,375,717,868,835,878,735,301,101,5236,11729,5737,9745,7689,5665,4023,2227,533,62,47414,1606,1019,1653,1384,1212,1114,737,254,72,9049,14419,8308,14133,12003,9886,8667,6060,2121,493,76095,15,84,311,637,1344,2250,2653,1198,283,8774,1283,978,1708,1478,1289,1208,908,311,52,9216,18,29,82,190,453,769,1041,493,66,3132,0,3,5,11,16,49,118,199,127,527,19,94,231,510,939,1549,1644,685,128,5800,61,52,100,163,460,959,1368,728,219,4111,35,29,53,120,161,235,293,183,56,1163,65,26,40,73,216,501,602,371,73,1957,392,1248,1915,1777,1425,1188,672,211,56,8886,8,4,10,43,101,203,300,203,51,918,1135,724,1167,1479,1537,1680,1395,564,179,9859,23424,12359,19286,15327,11545,8188,4570,1144,146,95978
702,12,24,55,82,150,182,117,53,22,689,25,11,15,42,80,152,158,62,18,558,56,354,631,422,418,433,199,35,18,2564,0,0,4,20,34,71,57,33,11,228,226,194,405,443,558,652,442,135,43,3096,8236,4973,6505,4606,3404,2910,1585,256,36,32504,1165,776,1221,903,926,1056,712,143,21,6913,10041,6721,9463,7341,6634,6808,4393,983,211,52600,10,39,137,280,589,1333,1595,466,108,4565,577,442,841,838,907,1025,705,179,32,5560,9,11,38,62,184,487,593,206,31,1609,0,4,6,7,8,50,105,103,65,354,46,126,309,719,1181,1407,1114,352,66,5313,264,374,323,395,613,937,973,347,70,4303,36,39,80,138,270,319,233,106,31,1248,58,23,26,92,145,301,363,145,29,1183,158,571,988,775,745,742,429,81,24,4513,0,3,13,38,70,169,161,82,12,554,617,411,670,761,966,1192,874,277,64,5829,17034,10260,12849,9489,7023,5899,3365,609,61,66585
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,6,7,9,0,0,38,0,0,5,0,0,0,5,0,0,16,0,12,12,3,7,12,21,5,0,65,0,0,0,0,3,3,4,0,0,23,0,4,3,6,3,7,0,0,0,17,0,4,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,13,0,22,37,56,67,49,15,3,0,247
801,28,35,82,153,237,317,441,512,275,2087,31,38,70,161,289,590,867,755,332,3132,980,5930,6546,5092,4047,2710,1499,773,396,27969,9,12,28,66,144,229,315,421,300,1517,1492,2560,3836,4012,3775,3726,3154,1817,927,25296,33310,18784,25075,21577,15374,10343,6367,2431,604,133857,2273,2191,2149,1755,1441,1136,960,548,323,12773,40007,30326,38978,34928,28226,23191,18666,10447,4337,229114,80,377,1173,2441,4705,7484,9056,6625,2784,34727,5477,5669,7343,6766,5250,4276,3523,1837,614,40762,59,128,337,746,1450,2448,3461,2535,881,12048,3,10,3,15,31,102,342,960,1160,2633,129,310,705,1528,2690,3899,4430,2787,890,17380,121,170,252,507,1150,2361,3911,3625,1922,14016,71,74,171,295,474,646,981,964,504,4183,73,81,131,285,549,1074,1671,1484,614,5968,2097,8854,10198,8296,6818,4628,2608,1287,585,45378,15,26,49,132,287,499,774,892,550,3222,3796,4128,5901,6535,6659,6704,5637,3154,1407,43906,67410,40549,52926,44974,32147,20801,12021,4536,1084,276438
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,7,4,5,0,19,0,0,0,0,0,3,9,9,0,27,0,23,24,19,29,21,11,5,0,126,0,0,0,0,0,8,4,5,3,13,8,9,7,24,25,43,24,11,3,155,299,144,183,197,207,234,134,44,10,1449,65,40,67,68,79,75,47,32,4,470,384,231,296,332,379,437,307,142,34,2542,0,0,3,14,33,77,93,54,18,294,34,36,30,44,50,45,46,19,5,303,0,0,0,5,14,26,40,22,8,116,0,0,0,0,0,0,6,13,4,26,0,0,7,5,31,53,64,28,0,190,6,3,0,0,17,33,68,32,10,167,0,0,0,3,6,12,6,10,0,47,0,0,0,3,0,18,21,9,0,60,3,31,29,38,39,39,18,3,0,209,0,0,0,0,0,5,10,8,0,28,11,17,10,41,55,70,55,30,14,295,632,310,406,379,418,475,282,85,18,3007
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
