SA2_CODE_2021,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85ov,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85ov,M_IT_Tot,M_Egnr_rel_Tech_15_24_yr,M_Egnr_rel_Tech_25_34_yr,M_Egnr_rel_Tech_35_44_yr,M_Egnr_rel_Tech_45_54_yr,M_Egnr_rel_Tech_55_64_yr,M_Egnr_rel_Tech_65_74_yr,M_Egnr_rel_Tech_75_84_yr,M_Egnr_rel_Tech_85_yr_over,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24_yr,M_Arc_Bld_25_34_yr,M_Arc_Bld_35_44_yr,M_Arc_Bld_45_54_yr,M_Arc_Bld_55_64_yr,M_Arc_Bld_65_74_yr,M_Arc_Bld_75_84_yr,M_Arc_Bld_85_yr_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85_over,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24_yr,M_Mgmt_Cmrce_25_34_yr,M_Mgmt_Cmrce_35_44_yr,M_Mgmt_Cmrce_45_54_yr,M_Mgmt_Cmrce_55_64_yr,M_Mgmt_Cmrce_65_74_yr,M_Mgmt_Cmrce_75_84_yr,M_Mgmt_Cmrce_85_yr_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24_yr,M_FoodHos_PsnlSvcs_25_34_yr,M_FoodHos_PsnlSvcs_35_44_yr,M_FoodHos_PsnlSvcs_45_54_yr,M_FoodHos_PsnlSvcs_55_64_yr,M_FoodHos_PsnlSvcs_65_74_yr,M_FoodHos_PsnlSvcs_75_84_yr,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24_yr,M_Mix_Fld_Prog_25_34_yr,M_Mix_Fld_Prog_35_44_yr,M_Mix_Fld_Prog_45_54_yr,M_Mix_Fld_Prog_55_64_yr,M_Mix_Fld_Prog_65_74_yr,M_Mix_Fld_Prog_75_84_yr,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85_over,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24_yr,F_Nat_Phy_Sci_25_34_yr,F_Nat_Phy_Sci_35_44_yr,F_Nat_Phy_Sci_45_54_yr,F_Nat_Phy_Sci_55_64_yr,F_Nat_Phy_Sci_65_74_yr,F_Nat_Phy_Sci_75_84_yr,F_Nat_Phy_Sci_85_yr_over,F_Nat_Phy_Sci_Tot,F_IT_15_24_yr,F_IT_25_34_yr,F_IT_35_44_yr,F_IT_45_54_yr,F_IT_55_64_yr,F_IT_65_74_yr,F_IT_75_84_yr,F_IT_85_yr_over,F_IT_Tot,F_Egnr_rel_Tech_15_24_yr,F_Egnr_rel_Tech_25_34_yr,F_Egnr_rel_Tech_35_44_yr,F_Egnr_rel_Tech_45_54_yr,F_Egnr_rel_Tech_55_64_yr,F_Egnr_rel_Tech_65_74_yr,F_Egnr_rel_Tech_75_84_yr,F_Egnr_rel_Tech_85_yr_over,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24_yr,F_Arc_Bld_25_34_yr,F_Arc_Bld_35_44_yr,F_Arc_Bld_45_54_yr,F_Arc_Bld_55_64_yr,F_Arc_Bld_65_74_yr,F_Arc_Bld_75_84_yr,F_Arc_Bld_85_yr_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85_over,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24_yr,F_Mgmt_Cmrce_25_34_yr
101031016,7,28,15,25,23,34,11,0,141,6,28,23,24,23,5,0,0,113,60,176,161,191,179,134,42,14,956,37,102,97,118,115,49,21,3,539,13,29,29,26,45,24,4,5,169,12,38,34,38,48,24,4,4,202,4,22,22,30,29,41,9,0,154,50,101,66,121,118,79,15,0,548,38,85,49,59,62,39,14,4,348,17,43,16,18,18,6,0,0,124,30,58,37,46,22,6,3,0,203,4,0,0,0,0,0,0,0,4,3,5,7,3,8,7,3,0,48,144,141,103,128,142,105,43,4,800,427,849,663,821,831,554,169,29,4351,13,32,16,25,25,18,0,0,126,0,6,13,9,11,7,0,0,42,4,16,14,8,11,10,0,0,66,3,19,12,12,7,5,0,0,63,8,34,21,23,14,7,0,0,104,27,96,79,99,91,55,19,3,468,24,63,87,77,87,65,11,5,421,83,199
101041017,0,4,0,4,6,18,5,4,43,6,12,9,3,11,8,0,0,55,17,44,50,75,109,145,74,15,528,17,50,51,63,72,69,27,6,357,3,17,7,20,12,17,4,0,80,4,6,7,14,19,16,0,4,76,0,0,5,10,18,25,9,5,76,8,15,38,24,44,48,22,6,214,3,19,30,21,32,33,15,5,163,0,4,3,8,0,9,5,5,31,4,29,23,23,6,15,7,0,105,0,0,0,0,0,3,0,0,3,0,5,7,5,3,8,0,0,28,52,44,25,67,51,54,53,10,360,123,239,265,343,388,467,231,67,2117,0,0,3,9,13,5,4,0,39,0,5,0,0,3,3,4,0,21,0,4,0,6,0,4,4,5,35,0,6,4,3,0,0,0,0,15,0,0,8,3,6,3,6,0,27,7,41,29,33,83,68,32,14,304,4,20,32,29,56,63,22,5,234,17,71
101041018,0,4,0,5,13,16,14,4,61,4,8,11,6,11,10,3,0,57,10,46,57,64,102,142,91,22,534,14,44,49,72,69,63,33,5,344,3,8,12,14,24,24,7,0,93,3,11,23,24,22,24,13,5,132,0,8,13,10,22,38,17,0,115,11,21,30,65,60,63,30,4,279,0,15,24,33,39,45,27,7,206,0,5,8,3,6,7,3,3,36,8,25,17,12,25,11,5,0,99,0,0,0,0,0,0,0,0,0,0,6,0,8,8,9,7,3,44,38,33,34,75,62,82,38,28,393,99,243,270,379,466,538,302,84,2388,4,0,4,3,15,13,8,0,49,0,4,0,0,6,3,0,0,17,0,5,3,3,4,6,0,4,27,0,0,0,8,3,0,0,0,10,0,0,5,7,3,8,0,0,31,17,41,59,62,100,86,46,5,417,11,33,41,36,78,80,31,10,316,20,38
101041019,0,6,11,12,11,17,5,0,59,0,15,8,3,4,3,0,0,36,13,75,77,66,109,93,58,12,510,16,44,48,50,52,37,23,7,276,6,14,23,32,26,18,9,4,126,8,33,21,28,19,23,5,3,130,0,4,23,19,32,31,19,0,128,10,24,36,26,53,36,11,8,199,3,19,26,28,32,37,13,0,162,0,7,11,11,7,11,9,0,60,5,17,18,17,15,15,5,0,101,0,0,0,0,0,0,0,0,3,0,8,0,10,9,10,3,0,44,38,32,47,33,41,55,57,39,338,101,300,354,335,416,379,207,83,2174,0,5,13,10,11,3,0,0,45,0,0,10,3,3,0,0,0,15,0,3,0,7,3,4,0,0,29,0,6,10,7,0,0,0,0,22,4,3,8,6,16,3,0,0,48,23,81,66,80,118,80,34,8,493,6,35,55,58,81,56,32,9,330,25,64
101041020,0,8,3,10,20,25,7,0,77,3,6,12,10,13,13,0,0,47,20,67,62,123,173,170,54,6,686,25,57,49,40,91,78,20,4,371,14,21,21,42,57,36,13,5,204,0,10,15,23,26,18,3,0,100,0,3,6,10,35,47,10,3,118,5,22,24,35,55,32,10,0,174,10,8,15,25,38,60,11,0,172,0,10,13,10,20,22,4,0,77,4,12,18,20,21,17,5,0,97,0,0,0,0,3,0,0,0,8,0,6,7,10,6,17,0,0,41,68,40,37,67,90,84,34,12,433,146,267,292,418,652,608,174,28,2593,5,8,12,13,13,14,3,0,71,0,0,0,4,9,4,0,0,14,5,0,5,15,8,7,4,0,42,0,5,4,5,8,6,3,0,24,4,13,16,25,29,9,0,0,101,13,38,46,76,148,80,33,3,431,8,35,45,58,94,91,30,4,355,14,61
101041021,0,3,6,4,10,15,8,4,43,0,0,4,8,5,3,0,0,24,6,23,19,34,42,60,36,13,234,16,31,32,28,39,39,14,5,191,0,9,11,4,9,6,0,3,39,0,4,8,11,17,3,6,0,53,0,9,12,10,12,25,5,4,83,0,13,16,22,28,30,11,5,126,0,9,8,12,23,33,11,0,105,0,4,6,0,4,5,0,0,26,0,3,4,12,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,15,11,15,18,19,25,33,17,8,137,39,124,152,162,220,264,104,41,1093,4,3,0,10,0,8,0,0,34,0,0,0,0,3,0,0,0,8,0,3,0,5,0,0,0,0,11,0,0,0,3,0,0,0,0,9,0,3,0,5,3,3,0,0,19,0,41,30,36,46,35,22,5,223,0,9,27,34,51,39,16,6,180,3,20
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,0,3,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0
101041023,0,0,0,3,0,5,0,0,21,0,0,4,0,0,3,0,0,9,8,17,31,27,63,61,21,5,241,5,14,7,9,12,23,10,0,85,0,6,5,3,6,7,0,0,33,0,3,3,7,0,10,0,4,32,0,0,0,3,6,24,8,0,44,0,5,7,10,12,9,7,0,56,0,4,4,11,14,12,3,0,53,0,0,0,0,4,4,4,0,14,3,8,7,10,6,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,11,19,19,25,25,29,29,26,17,189,47,79,95,117,160,189,82,31,816,0,0,0,0,8,4,0,0,12,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,13,5,16,9,17,25,31,6,9,112,0,11,13,12,20,19,5,5,94,5,13
101041024,0,0,5,0,4,10,7,0,30,0,0,0,0,0,3,4,0,12,8,30,29,45,87,70,28,6,297,10,21,17,28,52,32,16,3,168,0,5,7,11,13,15,0,0,53,0,3,3,5,9,3,0,0,28,0,0,3,6,6,18,0,0,41,7,4,12,14,15,22,7,0,87,0,3,15,6,15,15,4,0,61,0,8,0,5,10,4,0,0,22,4,5,4,3,9,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,13,30,14,21,32,49,36,23,0,205,55,105,111,163,260,243,92,12,1045,0,0,6,4,4,3,0,0,17,0,0,0,0,3,0,0,0,6,0,0,0,0,5,3,3,0,14,0,0,0,0,0,3,0,0,3,0,3,3,10,8,6,4,0,36,5,11,16,22,40,36,10,6,148,6,10,10,18,29,35,13,6,116,3,24
101041025,0,7,6,13,14,15,13,0,81,4,13,12,11,16,20,4,0,75,19,71,71,114,153,175,113,39,757,22,78,71,81,94,77,38,14,472,6,16,18,24,46,33,8,3,155,4,30,17,22,37,30,16,5,164,0,17,15,31,39,50,21,8,181,12,25,45,57,78,94,47,5,359,11,20,24,42,43,63,26,11,228,0,10,11,13,16,15,8,0,65,14,44,30,40,22,29,6,4,185,0,0,0,0,0,0,0,0,0,6,0,6,10,10,16,3,0,43,46,53,36,62,57,89,48,43,428,138,373,377,514,607,702,357,120,3192,0,11,13,5,12,12,10,0,64,0,0,3,0,7,8,0,0,21,0,3,5,10,10,5,5,0,39,3,0,9,8,3,6,0,0,27,4,10,15,10,10,9,6,0,60,30,82,89,102,127,110,54,11,615,10,54,62,73,95,136,59,15,497,18,77
101041026,0,4,4,7,10,23,14,0,67,0,6,11,12,7,11,3,0,47,13,59,54,87,133,176,87,19,625,21,47,49,39,106,71,24,7,361,0,9,23,35,31,15,0,0,121,3,11,8,16,31,30,10,0,111,4,3,11,15,35,42,20,0,129,3,20,24,26,51,66,28,7,226,3,13,17,20,39,46,17,0,150,0,7,13,8,5,11,7,0,58,0,18,18,15,21,11,8,0,95,0,0,0,0,0,0,0,0,3,0,4,0,5,12,8,9,0,33,52,31,43,51,83,89,45,20,415,110,233,271,340,564,598,262,58,2427,0,6,8,8,11,14,5,0,60,0,0,0,0,3,6,3,0,15,5,0,4,6,9,11,0,7,40,0,3,3,3,7,4,0,0,20,0,10,5,16,23,4,3,0,61,10,63,35,58,107,90,35,11,413,10,24,42,54,85,99,35,8,350,14,44
101041027,0,3,9,8,15,29,17,0,83,0,12,6,4,12,10,3,0,45,10,45,56,78,146,210,102,32,682,10,53,48,54,83,75,36,11,371,7,11,10,28,29,36,9,5,148,0,12,19,11,22,30,15,0,121,0,7,6,21,37,77,16,4,174,7,15,23,35,58,70,32,9,236,0,17,25,24,41,69,27,4,218,0,10,7,8,22,20,10,0,77,11,30,19,23,23,17,5,0,132,0,0,0,0,0,5,0,0,0,0,0,5,3,8,18,12,6,44,46,35,47,60,96,107,73,38,501,100,262,283,362,597,775,356,103,2834,0,4,7,7,15,12,5,4,60,0,0,4,0,3,5,0,0,17,0,0,4,7,0,14,0,3,37,0,5,6,9,7,5,0,0,20,0,0,3,9,14,17,0,0,53,4,44,42,44,108,92,43,16,400,4,34,42,47,100,151,32,15,422,19,45
101051539,7,19,17,14,12,16,9,3,95,7,37,31,21,15,8,0,0,127,86,301,255,231,240,215,127,29,1477,86,155,111,105,106,71,33,14,696,10,34,38,46,20,32,25,5,209,21,74,46,35,48,45,29,4,299,9,43,35,43,52,53,13,9,264,42,149,131,94,106,67,34,11,639,48,99,111,94,106,60,24,6,551,7,26,13,12,18,11,5,4,99,26,67,50,48,29,21,10,0,256,5,0,0,9,0,0,0,0,21,6,20,10,12,16,17,9,0,92,171,305,211,215,134,108,81,53,1289,539,1334,1063,986,906,725,402,141,6102,7,26,12,15,15,15,6,0,91,0,12,10,8,13,10,0,0,47,4,9,11,14,10,7,4,6,63,8,14,11,12,0,3,0,0,45,7,19,15,15,12,4,0,0,76,49,227,174,130,187,166,76,26,1034,31,154,119,109,115,104,71,34,729,100,265
101051540,3,6,9,23,18,16,6,0,72,3,10,18,15,9,5,0,0,64,31,140,153,176,254,205,86,14,1065,36,75,77,96,86,61,27,0,452,24,29,48,62,79,64,19,7,339,4,11,11,23,22,32,7,4,119,4,7,14,8,35,28,13,3,107,15,24,47,53,95,76,24,0,341,0,24,33,66,57,41,23,3,246,3,10,10,6,14,12,6,0,63,11,11,22,23,24,9,5,0,101,3,0,0,0,0,0,0,0,0,0,3,8,10,15,10,4,0,53,79,55,70,86,134,117,72,26,654,214,401,532,652,843,668,293,62,3670,4,8,11,19,14,15,3,0,66,0,0,5,3,5,8,0,0,29,5,10,10,8,10,6,6,0,58,0,9,8,8,6,0,0,0,29,21,28,15,40,24,9,0,0,137,27,53,72,75,145,105,41,6,531,5,56,72,87,83,83,22,0,403,29,98
101061541,0,3,11,4,3,7,7,0,34,3,20,19,8,5,4,0,0,65,30,75,76,58,88,55,24,6,417,25,53,37,40,31,16,7,0,202,8,9,24,17,8,11,6,4,90,4,11,9,14,13,8,0,0,63,0,9,8,13,12,9,5,0,60,4,24,32,35,39,23,8,0,173,11,19,40,29,33,27,14,0,169,0,8,8,11,4,0,0,0,30,4,10,10,6,10,4,0,0,44,0,0,0,0,0,0,0,0,0,0,5,7,3,0,9,0,0,23,57,52,44,63,41,29,31,18,344,145,293,319,301,290,214,108,35,1707,0,10,8,14,5,9,0,0,45,4,4,0,4,4,3,0,0,22,0,3,3,4,4,3,0,0,18,4,7,0,3,0,0,0,0,26,3,7,9,9,0,0,0,0,32,6,48,59,50,38,45,14,0,264,3,37,45,40,36,40,15,3,227,15,60
101061542,3,9,17,41,46,23,11,4,155,9,21,43,52,31,23,5,0,183,18,88,108,185,144,114,42,9,707,32,87,85,95,66,34,21,0,420,12,38,33,52,66,52,28,3,279,6,11,10,28,24,12,10,3,101,0,4,17,23,25,17,12,0,105,12,39,74,135,98,50,20,0,428,13,28,62,98,70,60,24,7,369,17,18,20,20,23,10,0,0,94,4,3,23,26,14,10,0,0,83,0,0,0,0,0,0,0,0,0,0,4,13,20,9,8,8,3,68,42,43,41,82,62,51,41,10,365,161,396,546,861,669,470,222,35,3356,8,17,27,57,35,22,5,0,174,4,3,13,17,9,0,0,0,52,0,6,13,9,12,0,0,0,46,3,8,10,7,4,6,0,0,42,11,30,33,25,30,12,3,0,133,23,75,79,103,95,66,27,0,472,21,47,103,97,81,80,29,6,469,23,82
101061543,0,4,4,4,10,10,0,0,30,0,10,4,8,3,6,0,0,27,38,108,102,108,125,85,40,8,612,37,53,45,55,48,25,17,3,284,7,25,21,40,30,28,19,5,173,0,16,5,11,15,10,5,4,71,3,9,22,20,18,16,9,0,95,21,44,51,33,37,30,14,3,236,11,16,11,26,16,16,0,5,105,4,4,9,3,0,0,0,0,17,5,21,19,18,22,11,10,0,101,0,0,0,0,0,0,0,0,0,0,4,6,3,5,4,0,0,27,38,64,56,57,66,62,51,14,397,173,372,342,374,390,309,165,41,2170,0,7,7,5,4,0,4,0,26,0,0,3,3,0,5,0,0,13,3,4,8,4,7,4,0,3,24,4,3,0,0,0,3,0,0,7,5,17,13,14,8,4,0,0,61,27,60,61,70,80,79,34,13,422,24,64,62,67,43,51,24,9,332,23,87
101061544,0,9,0,5,5,3,5,0,23,0,4,9,0,5,8,0,0,23,17,67,54,73,78,75,26,3,401,17,39,34,31,31,18,17,0,188,9,48,48,54,70,48,19,4,294,0,5,4,3,7,11,0,0,38,0,0,6,11,3,9,6,0,41,5,16,17,29,32,27,12,0,141,4,9,15,13,12,12,3,0,67,0,6,3,0,0,3,0,0,19,5,11,15,8,12,3,3,0,57,0,0,0,0,0,0,0,0,0,3,5,0,0,3,8,0,0,22,48,39,44,68,89,69,51,9,421,111,253,248,306,357,286,160,27,1734,3,4,3,4,6,4,0,4,23,0,0,0,0,3,4,0,0,9,0,6,4,0,0,7,0,0,20,0,0,0,4,3,0,0,0,11,16,38,13,19,16,10,0,0,114,13,38,29,49,79,51,18,3,292,15,51,42,53,47,35,16,0,252,14,35
102011028,3,4,4,22,18,9,3,0,65,6,3,20,16,11,3,0,0,58,11,26,62,75,111,79,44,5,415,36,35,66,74,76,38,12,3,341,0,10,9,26,10,12,0,0,67,6,16,34,30,37,28,5,0,156,7,10,24,31,27,47,9,0,156,12,25,64,99,85,53,23,7,371,6,16,33,51,33,29,19,0,188,6,16,23,12,8,10,7,0,80,3,5,13,13,12,4,0,0,49,3,0,0,0,0,0,0,0,4,0,0,7,7,7,5,8,0,30,12,15,27,30,19,8,4,4,118,110,181,383,491,443,321,134,21,2096,0,3,9,14,10,0,4,0,48,0,0,4,4,0,3,0,0,18,0,0,9,6,0,6,0,0,33,0,3,9,0,0,0,0,0,21,8,0,4,3,0,0,0,0,23,17,39,69,98,88,50,20,5,383,5,39,72,95,79,74,25,0,388,17,46
102011029,4,5,5,12,20,33,12,0,85,4,5,29,24,21,8,3,0,89,30,55,81,140,176,186,109,33,803,29,74,84,125,90,74,31,4,516,3,11,20,26,25,5,10,0,107,4,16,22,23,33,28,18,0,153,5,19,14,23,30,42,19,4,156,8,27,79,98,123,112,61,9,522,17,31,42,44,51,64,42,5,283,4,12,18,20,12,17,6,4,91,7,10,13,25,11,12,4,5,86,4,0,0,0,0,0,0,0,3,0,3,7,7,4,11,5,0,46,35,13,29,45,31,40,35,14,235,143,280,448,608,624,644,351,72,3171,0,5,18,15,13,17,3,4,79,0,0,3,0,8,0,0,0,21,5,9,7,8,9,8,4,0,46,0,8,5,10,14,3,0,0,34,0,3,9,8,13,3,0,0,37,18,60,73,98,141,102,44,3,545,13,46,68,82,102,120,33,7,461,19,59
102011030,0,3,5,9,7,3,4,0,33,0,6,0,3,3,0,0,0,19,21,32,45,88,103,71,32,7,398,8,19,24,37,31,28,8,0,160,0,14,18,20,18,10,0,4,93,0,3,7,5,6,10,0,0,34,0,0,0,0,9,18,5,0,37,3,14,20,35,39,29,5,0,149,6,8,23,11,6,4,4,3,68,6,13,11,7,6,6,0,0,47,5,4,7,10,6,3,0,0,39,0,0,0,0,0,0,0,0,5,4,0,0,0,9,3,0,0,16,22,27,31,47,45,39,25,5,242,80,153,188,284,295,220,91,18,1329,0,3,11,7,4,0,0,0,24,0,0,0,3,3,0,0,0,10,0,3,0,5,7,3,5,0,25,0,7,0,5,0,0,0,0,12,13,9,8,14,13,4,0,0,58,18,19,24,46,49,31,13,0,204,6,15,25,29,26,34,9,4,145,16,17
102011031,0,9,12,13,9,24,16,0,87,9,23,38,31,19,11,0,0,128,20,52,105,142,155,194,166,52,882,30,44,68,88,85,54,48,13,437,9,15,19,16,16,13,7,3,92,7,18,59,53,48,38,24,10,258,4,20,21,31,32,48,27,3,189,23,61,102,160,111,98,66,21,630,9,37,59,55,48,48,13,4,275,14,25,26,16,12,8,6,0,112,8,22,24,25,18,13,14,3,119,0,0,0,0,0,0,5,0,4,3,3,7,7,6,8,7,0,48,24,29,26,44,33,55,96,112,416,159,351,574,670,592,598,486,239,3677,10,6,8,21,20,9,4,3,81,7,5,12,8,3,5,0,0,37,0,0,5,9,13,5,8,5,50,4,8,11,4,4,3,0,0,41,0,4,9,10,5,0,5,0,40,28,97,118,129,128,114,67,30,709,22,54,81,93,87,109,58,16,526,39,88
102011032,14,39,30,20,20,12,6,3,161,23,97,117,63,27,4,0,0,334,38,193,186,170,233,188,97,27,1141,31,105,103,94,67,51,23,11,480,12,32,22,30,14,14,8,0,133,25,135,100,58,51,42,13,8,438,5,43,40,36,34,40,17,4,214,38,237,196,163,141,106,48,11,941,43,106,90,74,84,63,37,6,500,33,83,50,42,26,20,3,0,255,38,80,72,43,28,17,9,3,292,0,5,0,0,0,0,0,0,10,3,21,11,14,13,9,7,0,84,75,142,109,106,125,101,65,60,773,374,1330,1124,903,874,667,339,136,5745,24,35,34,28,25,11,3,0,160,0,32,20,13,21,3,0,0,99,3,26,10,21,24,18,9,9,113,4,4,15,9,9,4,0,0,47,6,13,13,7,4,4,0,0,51,84,357,228,158,167,102,51,19,1162,43,164,104,103,92,118,43,19,682,92,322
102011033,5,9,3,3,5,5,5,0,27,6,8,30,20,15,0,0,0,83,19,82,84,109,111,61,15,5,489,22,30,38,40,27,17,7,3,180,6,11,14,8,7,3,0,0,55,4,15,17,14,11,5,3,0,70,4,5,11,12,10,3,0,0,40,11,34,41,53,40,20,5,9,213,6,21,31,35,16,7,4,0,118,5,8,13,5,5,4,3,0,44,10,10,12,18,7,9,4,0,72,0,0,0,0,0,0,0,0,0,3,0,10,9,0,4,0,0,31,37,29,28,18,26,10,5,0,143,124,260,335,346,282,135,54,22,1555,6,5,12,11,3,3,0,0,41,0,0,3,6,4,3,0,0,21,0,5,11,11,3,4,0,4,36,3,0,0,0,0,0,0,0,10,4,4,11,0,0,0,0,0,20,25,53,62,64,48,25,6,3,293,17,37,39,36,32,14,5,0,178,15,69
102011034,3,10,3,8,8,6,11,4,52,0,9,15,7,3,5,0,0,40,12,54,62,77,80,90,63,33,468,21,47,49,43,51,37,24,9,279,0,11,9,10,12,0,8,6,56,4,8,12,18,12,5,12,4,73,0,21,20,3,16,28,6,5,108,9,30,47,53,38,41,33,8,255,6,16,25,22,15,16,15,3,121,6,17,14,3,3,8,5,4,54,5,16,12,9,4,9,6,6,70,0,0,0,0,0,0,0,0,3,0,3,4,3,6,3,4,0,28,12,28,16,22,26,20,32,53,199,73,259,288,283,265,275,226,123,1793,5,6,4,9,5,9,3,0,35,0,4,4,4,0,3,0,0,12,0,3,4,3,6,3,4,3,28,0,3,3,8,3,0,0,0,24,0,0,6,3,3,0,0,0,18,19,57,62,80,49,55,26,15,363,11,46,32,49,44,47,28,13,275,23,50
102011035,0,6,7,5,11,5,3,0,36,7,28,43,21,9,8,3,0,115,20,55,72,98,113,60,34,8,468,14,29,42,41,38,12,8,5,191,0,8,6,8,5,4,5,0,42,3,12,27,18,7,13,0,0,83,0,8,13,13,17,16,3,0,71,10,36,67,74,62,34,14,0,305,3,33,28,26,21,17,8,0,133,12,25,9,8,9,5,5,0,65,5,10,14,11,8,8,3,0,67,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,0,0,22,13,21,21,22,13,5,6,5,101,91,280,364,351,310,194,94,16,1702,4,11,14,13,6,5,0,0,56,0,0,0,4,5,4,0,0,13,0,3,8,10,0,0,0,0,27,0,0,9,0,0,0,0,0,10,0,4,0,5,0,4,0,0,18,14,69,88,72,69,43,15,0,368,9,41,50,40,39,31,12,0,216,24,74
