SA2_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
207031164,68,1519,1589,1827,260,2081,1190,118,1310,1216,70,1289,382,22,407,155,16,170,4837,2010,6847
207031165,54,1373,1424,1151,272,1424,680,138,817,551,93,649,197,41,235,76,27,100,2712,1954,4663
207031166,47,910,962,1242,165,1409,680,60,743,641,43,685,207,14,216,99,11,107,2906,1208,4119
207031167,52,900,955,1186,136,1325,611,49,662,646,20,665,214,10,221,65,6,71,2774,1117,3892
208011168,63,1006,1068,1654,100,1749,744,20,770,1065,21,1089,394,10,399,85,0,82,4001,1154,5155
208011169,141,2444,2583,2851,330,3187,1232,69,1307,1332,45,1374,507,21,535,124,3,125,6187,2917,9104
208011170,76,1228,1300,1637,165,1803,977,44,1027,1234,36,1271,418,28,446,106,5,118,4450,1514,5967
208011171,66,1228,1292,1309,150,1456,768,36,805,899,28,927,288,14,301,48,0,45,3378,1458,4835
208011172,101,1855,1961,1941,243,2184,1063,62,1125,1266,41,1310,424,16,439,95,8,102,4893,2232,7122
208011173,105,1940,2043,2210,221,2435,880,33,912,1095,37,1128,401,12,413,75,3,84,4768,2240,7011
208021174,112,2288,2399,2565,334,2900,1537,99,1641,1788,61,1853,591,33,625,132,15,141,6729,2831,9558
208021176,98,2949,3045,2354,440,2793,1029,132,1165,920,77,995,282,21,296,58,11,70,4739,3626,8369
208021177,115,2726,2842,2509,564,3075,1036,169,1200,937,90,1029,502,38,537,329,4,332,5425,3587,9011
208021178,73,1693,1767,2067,287,2357,951,101,1051,1203,54,1254,399,18,414,105,11,115,4801,2158,6966
208021179,61,1747,1812,1426,276,1701,576,54,624,647,27,672,226,12,235,82,3,93,3017,2120,5135
208021180,34,755,781,869,139,1009,507,48,554,457,33,493,140,9,149,35,6,42,2038,992,3028
208021181,47,1150,1198,1047,141,1186,558,38,597,612,24,635,184,7,186,51,8,57,2498,1364,3862
208021182,67,1784,1852,1463,332,1799,808,76,890,762,39,804,239,17,253,52,6,55,3394,2258,5652
208021426,57,1167,1221,1496,143,1643,1084,44,1124,1415,44,1463,387,19,405,109,3,111,4545,1425,5971
208021427,74,1118,1187,1473,150,1617,918,50,970,1059,24,1089,328,5,338,79,5,77,3931,1350,5281
208031183,24,393,415,756,48,799,524,13,532,797,15,806,256,4,258,99,0,102,2448,470,2913
208031184,0,13,13,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,17,23
208031185,59,1381,1439,1550,174,1720,741,27,768,739,30,768,217,11,229,76,0,76,3379,1614,4991
208031186,87,2327,2418,1958,313,2265,871,64,936,815,28,838,219,7,226,59,0,57,4010,2743,6751
208031187,20,463,484,541,59,598,353,15,365,412,8,423,118,6,123,37,0,41,1487,554,2036
208031188,101,3041,3147,2886,374,3261,1564,99,1660,1464,54,1515,412,11,424,106,7,111,6526,3587,10109
208031189,63,1231,1297,1497,151,1645,835,55,893,934,22,960,341,9,348,81,7,87,3748,1472,5218
208031190,96,1876,1974,1736,176,1910,797,53,848,745,13,754,227,7,235,64,3,65,3654,2127,5785
208031191,42,848,893,933,137,1073,567,33,598,655,21,678,193,7,201,60,4,60,2445,1054,3501
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,106,2406,2507,2355,249,2603,1208,54,1266,1455,48,1506,498,12,509,102,0,103,5723,2760,8480
208041194,106,2813,2914,2417,410,2825,1052,110,1160,1139,59,1197,401,14,411,101,0,100,5209,3406,8617
208041195,98,2184,2283,2248,440,2685,1162,132,1295,1384,79,1464,527,36,560,119,7,126,5535,2883,8417
209011196,37,739,775,1010,125,1130,633,62,699,614,36,648,241,20,259,84,16,100,2615,994,3613
209011197,101,1669,1774,2433,196,2632,1239,35,1278,1519,33,1555,439,7,441,142,3,146,5871,1954,7820
209011198,91,1796,1888,1851,249,2099,832,69,900,1002,29,1032,363,13,372,81,4,85,4223,2151,6373
209011199,75,1983,2058,1655,427,2083,878,149,1027,656,74,733,202,28,223,166,17,187,3623,2687,6308
209011200,53,1394,1443,1451,203,1659,723,64,796,804,33,836,255,8,262,53,3,60,3349,1706,5049
209011201,34,539,572,908,91,997,450,21,469,538,15,552,199,4,201,63,3,66,2187,670,2858
209011202,106,1529,1638,2048,177,2226,954,26,982,1095,20,1114,396,14,411,101,0,101,4695,1773,6464
209011203,94,1517,1612,1964,186,2146,1164,54,1224,1336,25,1364,429,5,440,131,0,133,5125,1792,6917
209011204,36,832,870,1097,116,1217,568,35,609,647,20,671,166,9,178,72,4,76,2590,1026,3613
209021205,40,916,955,1003,220,1214,571,93,657,587,63,643,199,22,212,98,15,115,2481,1320,3802
209021428,95,2840,2933,2456,647,3107,1134,237,1372,983,99,1080,303,47,344,156,17,176,5125,3888,9013
209021429,64,1291,1356,1300,267,1571,761,120,886,806,62,864,229,19,253,88,6,95,3255,1767,5025
209021523,54,2020,2078,1810,372,2184,924,115,1041,676,49,724,210,26,238,118,20,134,3797,2599,6391
209021524,33,804,838,1111,127,1237,561,57,619,548,28,580,207,16,222,144,16,154,2602,1052,3655
209021525,54,1882,1938,1326,319,1642,688,97,781,615,65,685,224,26,249,122,12,134,3026,2407,5431
209021526,71,1778,1849,1563,326,1896,845,87,933,800,46,845,237,12,252,108,7,113,3629,2261,5890
209031209,107,1313,1413,2505,135,2645,1408,30,1443,1799,29,1832,677,20,694,167,4,173,6665,1534,8207
209031210,25,209,230,363,19,387,213,8,220,256,0,259,112,6,117,37,0,37,998,245,1240
209031211,23,289,310,486,95,578,217,27,250,239,20,257,91,9,100,53,7,58,1109,450,1561
209031212,35,246,274,589,71,657,284,20,305,290,16,305,153,5,162,68,0,69,1414,357,1771
209031213,33,375,412,881,50,932,554,21,573,754,9,763,310,7,315,84,3,89,2611,470,3084
209031214,32,265,292,652,61,710,383,20,397,514,13,528,230,8,236,72,0,76,1876,366,2245
209031215,58,672,730,1392,99,1492,901,26,929,1084,11,1100,456,7,461,144,3,153,4031,821,4854
209041216,26,629,658,645,109,749,423,39,463,461,36,493,184,21,210,70,14,86,1805,846,2656
209041217,16,641,664,750,116,867,395,49,443,306,30,337,105,12,113,52,19,77,1626,867,2501
209041220,46,1158,1203,1763,164,1929,1220,69,1290,1124,42,1166,459,16,477,181,10,191,4793,1459,6252
209041221,38,768,806,1166,135,1306,782,44,829,696,27,723,278,14,293,143,5,150,3106,993,4105
209041223,55,1812,1858,2159,266,2423,1247,104,1349,999,63,1060,484,32,513,339,16,354,5277,2286,7567
209041224,86,1124,1206,2014,242,2254,1366,64,1430,1475,75,1549,692,36,725,370,21,393,6002,1564,7564
209041225,48,715,765,1080,143,1219,563,47,609,612,45,662,308,16,331,148,11,155,2754,979,3737
209041431,33,895,927,1089,180,1272,785,64,848,825,44,860,357,20,375,197,9,209,3278,1218,4492
209041432,29,678,703,841,107,946,499,51,544,441,28,469,181,9,192,128,10,135,2109,878,2991
209041433,32,580,611,757,126,882,688,46,732,956,41,994,390,17,402,236,8,243,3050,812,3857
209041435,32,447,485,854,67,922,737,27,762,1116,27,1141,450,14,463,169,3,173,3353,587,3940
209041436,45,828,870,1074,128,1196,776,37,814,879,22,908,322,6,329,158,6,161,3255,1027,4286
209041437,59,899,966,1477,174,1657,1475,99,1571,1845,67,1911,869,27,899,489,10,503,6215,1280,7498
209041527,85,721,803,1226,90,1313,964,27,992,1320,30,1346,579,11,589,210,7,215,4379,890,5271
209041528,40,510,550,931,79,1014,705,30,737,803,13,816,324,5,328,107,8,116,2914,650,3563
209041529,36,932,973,1024,155,1181,587,58,648,497,44,540,226,27,253,173,14,186,2544,1230,3772
209041530,23,845,873,1183,154,1336,765,36,800,798,53,849,414,21,440,266,11,275,3450,1122,4573
209041531,48,684,734,964,111,1080,726,28,758,866,22,882,362,18,379,119,5,128,3090,865,3957
209041532,51,441,493,837,84,922,745,34,782,952,28,981,411,16,422,179,6,184,3169,610,3780
210011226,31,1093,1122,1007,143,1151,550,27,574,485,12,497,148,6,150,34,3,42,2260,1276,3541
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,32,680,713,1030,69,1094,500,19,521,589,15,603,206,4,210,77,0,75,2435,796,3231
210011230,36,692,730,742,93,836,462,40,500,543,11,554,188,9,196,44,4,48,2013,846,2862
210011231,34,665,695,945,85,1028,558,27,590,804,25,824,308,5,316,80,0,86,2730,806,3538
210011533,44,1064,1104,1417,134,1547,752,38,790,747,15,760,279,21,301,125,3,131,3357,1279,4634
210011534,51,1109,1157,1720,162,1878,948,48,996,1043,36,1083,363,11,370,113,0,112,4235,1364,5601
210021232,51,852,901,1472,99,1565,730,36,765,1026,24,1054,448,18,461,147,9,149,3869,1035,4899
210021233,15,212,228,435,68,498,167,13,181,233,12,247,95,3,98,33,3,40,978,308,1285
210021234,19,254,272,513,48,562,264,18,277,287,11,297,126,4,132,47,0,47,1258,326,1588
210021235,66,718,786,1276,152,1427,610,49,657,632,20,651,280,23,302,128,10,140,2987,972,3964
210031236,44,797,838,857,179,1039,492,61,550,548,43,595,136,12,153,54,3,64,2137,1099,3231
210031237,35,1136,1176,1134,198,1331,673,74,749,687,79,763,424,48,467,323,28,352,3282,1564,4839
210031439,10,257,269,308,24,331,202,6,213,239,9,247,71,0,71,26,0,26,855,290,1154
210031440,23,655,672,658,103,756,370,27,399,329,25,350,142,13,151,96,13,110,1609,833,2442
210031535,61,1599,1658,1480,266,1749,792,105,888,725,70,796,325,52,370,224,28,256,3596,2126,5723
210031536,34,843,874,888,159,1045,533,66,600,490,60,552,180,24,200,82,8,94,2203,1166,3364
210031537,27,759,786,907,160,1066,513,52,560,490,34,524,137,11,146,48,10,60,2122,1022,3141
210031538,80,1990,2069,1938,347,2278,1070,99,1169,1052,42,1097,331,13,340,102,11,113,4566,2502,7068
210041240,59,763,825,1459,150,1615,814,28,845,926,30,954,401,16,418,159,4,169,3815,1001,4813
210041539,15,417,433,596,88,689,382,23,405,307,12,320,120,5,118,44,0,51,1473,545,2018
210041540,72,1633,1705,1669,235,1907,942,52,991,861,27,884,344,18,365,122,4,128,4015,1974,5995
210041541,42,787,826,1217,153,1374,740,52,788,738,23,756,283,8,296,92,6,98,3110,1031,4144
210051242,24,1174,1200,1027,251,1278,704,140,837,598,110,704,360,52,417,310,21,336,3026,1748,4774
210051243,26,1239,1264,1111,194,1301,724,105,825,723,83,804,472,35,512,560,18,578,3602,1682,5288
210051245,60,1483,1542,2028,228,2263,1096,51,1147,1113,42,1159,421,16,430,218,17,233,4942,1833,6772
210051246,49,624,675,1749,142,1884,1334,47,1382,1598,40,1640,776,25,802,413,11,421,5917,879,6798
210051247,31,664,699,943,156,1101,811,82,899,773,81,854,479,39,515,460,24,489,3507,1045,4552
210051248,0,18,16,3,0,3,3,0,3,0,0,0,3,0,4,0,0,0,12,19,29
210051250,28,940,964,803,122,928,452,25,478,324,14,341,109,7,114,43,0,44,1759,1108,2869
210051441,18,528,543,615,82,695,506,34,537,486,38,523,218,13,231,188,8,192,2022,706,2727
210051442,19,453,472,650,96,749,669,36,706,928,31,958,452,31,482,288,14,306,3007,659,3670
210051443,35,803,841,1222,163,1387,1158,84,1237,1520,85,1609,764,48,815,554,23,576,5262,1207,6466
210051445,54,742,792,1435,241,1675,1564,99,1666,1605,82,1690,693,51,738,539,26,567,5881,1241,7128
210051542,20,282,303,463,67,530,594,36,625,764,23,788,355,21,371,242,9,249,2432,432,2868
210051543,26,568,594,744,107,852,727,59,783,916,33,953,439,23,465,307,11,323,3162,800,3960
210051544,21,359,382,551,68,620,494,26,525,552,24,578,359,17,380,297,15,308,2278,507,2789
210051545,19,355,373,536,69,604,611,30,643,825,38,867,636,21,661,620,18,636,3249,535,3782
211011251,56,1417,1464,1490,237,1725,833,68,902,687,33,722,213,6,218,115,10,123,3387,1763,5160
211011254,52,1067,1118,1664,165,1828,1187,59,1251,1163,27,1187,423,9,435,155,3,165,4649,1338,5985
211011255,18,211,228,526,45,573,379,15,395,592,11,600,212,3,209,81,0,85,1804,280,2084
211011256,61,916,978,1625,140,1760,1055,25,1077,1120,20,1146,374,5,378,154,0,158,4387,1106,5498
211011257,22,383,400,705,62,767,478,11,486,669,8,679,230,9,239,89,0,88,2202,473,2674
211011258,34,422,459,995,74,1069,690,24,712,787,15,800,334,8,343,97,3,100,2933,539,3479
211011259,43,839,887,1536,118,1648,931,48,977,957,36,988,377,15,385,160,0,160,3989,1058,5048
211011260,73,1398,1472,1863,171,2033,1118,39,1158,1160,34,1192,432,16,447,222,7,229,4873,1660,6530
211011446,107,2672,2780,2817,449,3268,1474,91,1566,1288,53,1345,437,21,460,183,10,194,6314,3294,9613
211011447,65,1594,1657,1676,223,1897,859,42,902,821,33,859,273,11,285,126,5,129,3821,1913,5729
211011448,59,1101,1157,1652,183,1833,1027,46,1077,1015,24,1040,383,13,399,140,0,139,4279,1368,5642
211011449,17,278,295,480,48,531,256,14,267,305,8,315,108,4,111,38,0,38,1205,356,1559
211021261,57,962,1014,1615,119,1730,910,34,939,1164,29,1185,482,12,497,190,3,192,4412,1147,5562
211021262,41,413,459,981,66,1052,548,19,569,709,16,720,349,3,349,133,0,132,2766,529,3288
211031263,42,1030,1079,1259,140,1401,759,40,796,752,13,770,280,9,292,116,5,118,3204,1242,4454
211031265,88,904,993,1862,128,1987,1151,27,1178,1371,18,1393,511,10,517,149,0,150,5133,1084,6214
211031266,89,2295,2385,2141,344,2483,1162,100,1253,992,42,1034,358,25,385,155,7,164,4888,2812,7705
211031267,87,1988,2080,2218,279,2491,1280,72,1351,1339,38,1380,509,14,525,194,8,199,5627,2398,8025
211031268,37,530,568,1084,71,1153,562,8,570,717,9,730,272,0,272,85,0,84,2752,620,3373
211031450,108,2151,2253,1968,269,2239,904,77,984,833,28,862,296,5,306,158,3,166,4268,2536,6806
211031451,67,1497,1564,1654,191,1838,811,51,866,844,23,864,290,13,308,135,0,140,3802,1774,5579
211031452,26,399,424,569,60,623,304,11,316,333,10,348,104,3,107,44,7,48,1379,481,1868
211041269,48,1128,1185,1125,153,1276,638,47,684,710,27,739,213,11,224,104,4,105,2841,1375,4216
211041270,82,1651,1737,1866,219,2083,1069,77,1147,1097,34,1137,382,8,396,112,10,122,4604,2007,6607
211041271,55,1264,1321,1206,210,1418,758,65,820,785,49,830,292,14,305,89,12,95,3187,1610,4800
211041272,30,748,771,1034,85,1123,618,23,646,899,15,916,297,9,307,100,3,103,2988,878,3871
211041273,42,672,720,1292,99,1395,718,31,746,838,19,861,299,16,311,131,8,137,3321,842,4162
211051274,52,564,613,1036,120,1160,623,34,656,694,23,719,265,6,271,111,0,115,2783,743,3526
211051275,48,730,777,1268,97,1364,725,24,754,791,25,818,324,15,336,130,5,137,3286,900,4191
211051276,66,1320,1379,1812,208,2021,765,55,820,753,32,788,311,16,325,144,5,151,3850,1642,5488
211051277,52,1073,1119,1226,117,1344,572,34,605,547,22,566,210,5,219,106,0,110,2708,1254,3962
211051278,93,1790,1884,2318,248,2561,1139,52,1193,1197,45,1241,456,9,466,192,10,200,5395,2155,7545
211051279,25,401,423,610,75,686,311,17,332,371,12,382,178,8,183,78,0,78,1570,511,2083
211051280,29,453,485,675,51,730,399,17,420,450,12,453,209,5,214,87,3,92,1853,534,2392
211051281,105,1565,1675,2451,236,2689,1374,75,1445,1487,45,1528,613,21,632,316,10,326,6348,1954,8295
211051282,64,723,789,1222,136,1358,550,27,579,623,31,646,208,5,215,85,6,89,2758,916,3674
211051283,41,617,658,1013,91,1098,564,16,581,668,16,684,286,9,291,125,0,127,2706,741,3445
211051284,51,671,723,1082,112,1189,658,30,684,692,16,711,215,0,217,83,0,84,2779,829,3608
211051285,38,431,463,838,67,909,456,19,479,532,12,545,229,7,232,111,4,114,2203,540,2742
211051286,99,1746,1843,1900,319,2222,908,82,986,869,55,925,389,23,407,199,16,213,4359,2244,6599
212011289,69,1044,1118,1870,228,2098,989,59,1044,1214,62,1272,600,37,640,208,10,216,4954,1444,6400
212011546,102,1319,1421,2104,241,2348,1500,84,1586,1702,56,1755,665,18,684,327,10,332,6403,1727,8130
212011547,44,615,659,1011,148,1153,480,36,523,577,51,629,275,15,289,165,11,176,2557,873,3433
212011548,38,755,800,1081,140,1224,574,38,606,588,23,606,266,10,277,144,9,153,2691,971,3669
212011549,74,1249,1327,1470,218,1687,965,65,1023,907,37,946,386,29,410,230,14,240,4028,1600,5631
212011550,39,393,430,696,82,778,442,24,462,515,16,531,219,5,226,122,3,122,2031,526,2553
212011551,32,870,907,770,128,903,371,52,431,268,25,299,123,13,135,74,5,77,1650,1098,2741
212011552,90,1585,1673,2152,295,2446,1461,102,1564,1716,56,1772,817,45,861,553,26,582,6791,2107,8901
212021293,81,1998,2086,2636,250,2884,1367,72,1438,1488,34,1524,502,15,520,207,9,217,6283,2382,8669
212021295,35,1153,1191,939,243,1187,592,154,751,534,83,613,291,44,329,248,21,265,2638,1700,4339
212021297,35,716,748,924,144,1067,619,55,673,595,57,651,292,22,307,280,11,290,2739,1006,3747
212021299,16,204,223,657,65,719,392,15,402,521,16,543,294,9,309,197,8,204,2081,319,2401
212021453,33,623,657,1112,129,1238,755,62,822,745,27,778,312,18,333,219,11,233,3188,875,4062
212021454,38,675,713,1342,146,1488,810,54,866,838,33,868,385,19,402,221,10,237,3631,943,4577
212021455,30,692,722,1180,143,1323,813,38,850,895,39,937,422,18,440,226,12,237,3569,946,4510
212021456,58,1104,1159,1348,211,1562,945,84,1034,827,47,874,338,16,358,250,16,269,3781,1482,5259
212021553,48,557,602,1159,104,1263,1054,49,1099,1491,39,1525,599,16,617,289,8,303,4637,772,5414
212021554,27,436,466,778,101,880,757,44,802,895,33,927,337,23,361,173,3,179,2970,636,3601
212031300,65,1809,1870,1895,367,2268,1219,137,1356,1091,99,1188,533,54,586,384,34,423,5188,2502,7695
212031303,50,704,754,1613,195,1812,1070,58,1128,1180,47,1223,511,21,530,286,7,293,4710,1024,5740
212031304,74,996,1067,1538,185,1727,1318,82,1401,1461,54,1512,669,35,707,440,11,455,5506,1363,6866
212031306,26,414,440,915,103,1018,1017,49,1064,1394,45,1437,641,21,659,438,17,459,4433,646,5084
212031308,35,511,547,847,88,937,449,28,473,489,28,521,233,17,245,111,8,107,2162,674,2835
212031457,20,328,353,854,49,904,700,31,730,974,16,993,450,14,465,355,5,357,3350,439,3793
212031458,40,532,572,1026,102,1129,916,43,959,1078,40,1117,543,16,560,520,12,540,4120,749,4868
212031555,26,329,358,569,46,615,666,24,690,925,15,939,365,7,374,187,11,192,2735,442,3171
212031556,25,359,383,873,90,965,987,53,1037,1156,41,1193,482,25,507,308,8,314,3828,569,4403
212031557,53,868,928,1487,191,1680,1203,88,1290,1769,60,1834,767,37,802,550,23,568,5824,1278,7104
212031558,41,591,631,822,116,939,770,50,822,848,34,881,365,18,382,251,10,267,3100,817,3916
212031559,28,317,347,610,69,682,702,23,727,1067,35,1100,445,19,464,320,10,326,3167,473,3636
212031560,33,695,729,912,127,1039,719,51,769,693,33,724,327,21,354,286,14,303,2977,938,3909
212031561,18,558,577,846,129,976,771,80,852,737,65,803,382,32,419,322,16,333,3083,873,3964
212031562,30,818,848,952,162,1109,781,79,861,745,51,803,392,20,414,337,20,354,3237,1152,4392
212041309,34,827,859,1180,118,1301,801,40,842,747,34,780,240,10,246,137,3,142,3138,1040,4175
212041310,29,1053,1084,1283,274,1561,867,141,1002,695,102,791,301,37,341,165,26,190,3340,1627,4971
212041312,53,1649,1701,2029,297,2330,1343,148,1490,1244,93,1340,578,47,621,398,29,424,5647,2262,7904
212041313,27,784,806,1200,81,1280,629,19,648,737,13,752,281,9,290,83,5,87,2957,908,3867
212041316,27,574,598,754,88,848,472,39,511,411,32,437,207,13,220,102,3,107,1972,751,2716
212041317,50,1623,1673,1625,349,1970,1236,175,1415,1096,124,1219,567,67,634,551,46,602,5131,2393,7519
212041318,23,661,686,821,143,961,723,45,774,678,39,721,404,23,423,360,11,369,3006,922,3930
212041459,42,1523,1568,1178,267,1450,770,111,886,544,65,608,249,36,286,188,11,201,2978,2019,4994
212041460,55,1522,1575,1486,251,1739,1122,148,1272,955,73,1027,523,38,566,462,24,479,4601,2059,6657
212041563,66,2389,2462,1724,502,2224,1161,260,1422,866,137,1000,443,86,533,372,36,409,4630,3415,8043
212041564,14,853,870,575,136,712,380,76,456,360,64,421,231,33,263,365,16,376,1921,1179,3103
212041565,30,863,892,1322,143,1460,859,52,907,858,35,889,417,18,437,371,16,392,3853,1127,4973
212041566,26,331,359,875,76,945,965,37,1000,1225,37,1259,520,16,544,302,9,312,3904,505,4412
212051319,78,1840,1916,2073,361,2436,1208,183,1391,1145,98,1242,383,42,427,145,17,160,5036,2534,7572
212051321,71,1303,1376,2044,156,2204,1267,83,1352,1591,88,1676,577,33,610,266,16,280,5820,1682,7503
212051322,55,1377,1438,1926,275,2197,1406,147,1553,1393,97,1488,480,36,519,225,23,246,5485,1953,7434
212051323,64,1060,1123,1600,162,1764,1048,81,1131,1204,62,1265,376,27,397,126,18,147,4419,1418,5834
212051324,87,1337,1425,1906,212,2120,1209,109,1316,1403,100,1502,435,29,461,157,13,174,5195,1799,6991
212051325,66,1202,1271,1995,223,2214,1295,96,1383,1351,62,1411,505,19,530,203,11,215,5412,1617,7029
212051326,88,2041,2128,2396,423,2820,1512,194,1706,1401,127,1528,439,32,476,150,22,177,5993,2840,8831
212051327,62,1465,1522,2357,175,2532,1230,52,1273,1383,38,1424,472,24,498,213,10,227,5715,1758,7472
212051567,18,1045,1067,726,412,1141,304,172,478,214,107,323,82,51,134,35,26,60,1387,1813,3200
212051568,26,932,959,1019,370,1390,607,264,873,542,177,719,186,83,265,110,55,162,2493,1877,4366
213011328,29,1105,1138,768,167,935,395,66,459,296,59,351,125,22,146,107,17,125,1720,1436,3156
213011329,20,310,331,566,71,637,512,41,557,684,24,709,373,8,379,294,9,304,2446,460,2908
213011331,19,604,620,680,80,763,526,29,552,475,29,501,236,7,248,137,4,140,2078,750,2824
213011332,33,883,925,1402,138,1542,825,46,875,813,48,861,296,19,313,205,9,215,3576,1151,4726
213011333,28,820,852,1251,164,1411,824,72,895,747,55,800,384,31,413,317,20,336,3548,1158,4709
213011334,56,1831,1884,1770,374,2147,1122,196,1322,967,137,1104,519,80,599,424,28,450,4860,2645,7506
213011335,36,1273,1307,1341,300,1640,960,160,1119,831,103,934,422,61,485,392,27,417,3986,1916,5905
213011336,38,937,979,841,198,1036,544,82,630,463,74,538,230,33,264,126,11,138,2249,1339,3583
213011337,18,899,921,896,202,1101,633,87,719,669,59,729,322,41,360,257,21,280,2797,1314,4109
213011338,46,1358,1408,1683,279,1965,1052,126,1186,1001,73,1072,447,50,500,370,30,398,4602,1930,6527
213011339,41,778,813,985,128,1113,743,54,799,721,48,770,319,16,342,165,4,169,2976,1023,4003
213011340,50,741,788,1648,118,1762,1112,32,1143,1274,27,1299,494,16,514,190,10,197,4764,944,5703
213011569,55,1261,1310,1485,242,1726,1062,96,1164,983,98,1082,471,54,527,387,20,404,4441,1772,6218
213011570,21,225,246,368,55,424,444,28,462,660,23,688,323,15,339,237,17,253,2050,364,2413
213021341,85,1748,1829,1790,209,1993,804,57,862,764,25,788,239,13,252,79,3,87,3755,2056,5811
213021342,71,1954,2026,2143,284,2426,1231,66,1291,1080,59,1136,349,15,365,145,13,153,5022,2385,7402
213021343,61,1574,1632,1628,279,1904,888,69,955,753,50,799,324,29,353,195,16,206,3843,2015,5859
213021344,104,1652,1749,1999,279,2279,1165,75,1240,1363,52,1415,385,17,406,107,0,106,5115,2077,7196
213021345,16,254,265,446,63,509,340,18,360,381,16,395,134,5,140,45,4,50,1362,354,1719
213021346,89,1678,1770,1821,182,2001,894,43,936,1090,31,1120,368,7,373,81,3,81,4351,1943,6296
213031347,69,1924,1999,1766,447,2214,1168,198,1368,867,117,987,446,62,505,255,39,294,4568,2792,7357
213031348,96,2966,3062,2105,697,2800,843,260,1106,586,85,673,148,37,190,66,11,73,3839,4061,7901
