SA2_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
313031370,44,1517,687,330,1539,0.8,1332,2.5
313031371,39,1741,688,350,1816,0.8,1621,2.7
313041372,36,1733,772,350,1952,0.8,1717,2.7
313041373,41,1517,610,330,1470,0.8,1217,2.5
313041374,38,2000,790,345,2130,0.8,1948,2.9
313041375,33,1900,882,415,2283,0.8,2208,3.1
313041376,41,2058,822,420,2201,0.8,2195,3
313051377,46,1733,697,345,1855,0.8,1378,2.3
313051378,49,1733,687,325,1707,0.7,1220,2.1
313051379,52,1604,623,335,1527,0.7,1111,2
313051380,43,1625,633,360,1612,0.7,1298,2.5
313051574,40,1509,1002,220,1625,0.8,1488,1.9
313051575,49,2100,801,405,2165,0.7,1650,2.4
314011382,40,2037,951,440,2555,0.8,2263,2.8
314011383,35,2000,998,420,2528,0.8,2404,3
314011384,43,2167,886,400,2469,0.8,2366,3
314011385,38,2150,1042,460,2862,0.8,2767,3.1
314011386,38,2000,1016,455,2602,0.8,2331,2.8
314011387,45,2492,969,495,2976,0.8,2794,3
314021389,32,1900,924,380,2124,0.8,1937,2.8
314021576,30,1800,877,360,1896,0.8,1685,2.6
314021577,35,1546,730,350,1695,0.8,1455,2.5
314021578,31,2000,949,400,2266,0.8,2144,3
314021579,35,1950,877,420,2258,0.8,2090,2.9
314031391,37,1668,754,390,1913,0.8,1733,2.8
314031392,35,1600,789,340,1854,0.8,1492,2.5
314031393,37,1708,806,360,2086,0.8,1848,2.7
314031394,36,1550,735,360,1768,0.8,1453,2.5
315011395,29,0,337,125,785,1.2,1103,3.9
315011396,41,1247,622,130,1253,1.1,1212,2.7
315011397,58,857,784,190,1512,1,1395,2.3
315011398,30,0,374,118,902,1.3,1146,3.6
315011399,27,2059,676,120,1287,1.3,1437,3.5
315011400,44,1304,605,224,1512,0.9,1156,2.4
315011401,31,1733,931,200,1951,1.2,2058,3.1
315011402,28,0,417,130,923,1,1009,3.5
315011403,32,2000,1514,500,3283,1,2769,2.9
315021404,41,1042,600,128,1159,1.2,1287,3
315021405,33,1526,1118,277,2652,0.9,2175,2.6
315021406,41,1200,1186,220,2314,0.9,1542,2.5
315021407,45,709,969,160,1929,0.8,1461,2.4
315031408,51,975,742,157,1827,0.8,1276,2.3
315031409,47,867,779,170,1766,0.7,1284,2.2
315031410,53,953,863,146,2109,0.8,1388,2.2
315031411,50,758,690,135,1436,0.8,1172,2.3
315031412,46,1083,859,200,2094,0.7,1444,2.3
316011413,48,2017,756,460,2091,0.7,1581,2.4
316011414,42,2000,829,450,2177,0.8,1919,2.7
316011415,36,1950,847,500,2062,0.8,1910,2.8
316011416,33,1889,664,460,1822,0.8,1480,2.6
316021417,44,1950,720,450,1926,0.7,1592,2.6
316021418,46,2164,824,450,2156,0.7,1713,2.4
316021419,56,1517,667,370,1462,0.8,1136,1.9
316021421,55,2123,655,440,1619,0.7,1340,2.3
316021422,48,1993,740,400,2015,0.8,1501,2.3
316021423,45,2050,776,465,2043,0.8,1589,2.4
316021424,39,2000,812,480,2092,0.8,1778,2.5
316021580,32,1885,849,480,1993,0.8,1871,2.8
316021581,41,1950,714,460,1866,0.8,1494,2.6
316031425,45,2000,784,450,2071,0.8,1681,2.4
316031426,48,1807,756,440,1798,0.8,1494,2.3
316031427,48,1733,751,415,1784,0.8,1368,2.1
316031428,47,1800,854,410,2066,0.8,1552,2.1
316051434,54,2167,997,598,2228,0.7,1924,2.3
316051435,58,2000,763,485,1789,0.7,1423,2.1
316051437,46,2167,872,520,2177,0.8,1882,2.4
316051438,52,1800,630,450,1555,0.7,1258,2.3
316051543,46,2100,865,480,2213,0.8,1776,2.4
316051544,38,2147,823,530,2041,0.8,1863,2.8
316061439,40,1733,680,390,1748,0.8,1525,2.7
316061440,56,1700,636,370,1498,0.7,1260,2.3
316061441,42,1811,730,393,1860,0.8,1682,2.7
316061442,36,1950,811,460,2093,0.8,1987,2.9
316061443,52,1733,639,350,1602,0.8,1332,2.4
316061444,45,1950,732,405,1995,0.8,1793,2.7
316071545,40,1900,763,455,1917,0.8,1692,2.7
316071546,46,2167,704,400,2009,0.8,1600,2.7
316071547,42,1950,751,400,1945,0.8,1781,2.8
316071548,40,1668,674,360,1714,0.8,1377,2.5
316081549,48,1799,670,415,1742,0.8,1491,2.6
317011445,34,1647,886,310,2173,0.8,1977,2.9
317011446,33,1451,723,315,1714,0.8,1369,2.4
317011447,37,1300,647,295,1515,0.8,1188,2.3
317011448,33,1300,661,293,1492,0.8,1267,2.6
317011449,34,1626,856,350,2139,0.8,1996,3
317011450,41,1900,862,405,2284,0.7,2094,2.9
317011451,40,1600,731,305,1922,0.8,1683,2.8
317011452,43,1950,903,420,2413,0.7,2175,2.7
317011453,35,1250,681,290,1507,0.8,1203,2.2
317011454,34,1302,666,280,1495,0.8,1225,2.3
317011455,43,1585,824,340,2164,0.7,1688,2.4
317011456,38,1400,737,295,1765,0.8,1337,2.2
317011457,40,1793,898,315,2459,0.7,1803,2.3
317011458,34,1733,847,340,2093,0.7,1844,2.7
317011459,42,1300,622,295,1406,0.7,1121,2.2
318011460,44,1237,710,230,1766,0.8,1263,2.2
318011461,48,1200,707,207,1847,0.8,1376,2.4
318011462,42,1125,647,220,1656,0.8,1280,2.3
318011463,48,1517,710,200,1884,0.8,1251,2.6
318011464,50,1062,610,210,1407,0.7,1031,2.1
318011465,55,1276,643,200,1678,0.8,1226,2.2
318011466,27,2167,384,125,898,1.2,985,3.7
318021467,37,1387,720,270,1782,0.8,1373,2.4
318021468,31,1623,1004,375,2415,0.7,2213,2.8
318021469,46,1733,841,280,2504,0.8,1575,2.3
318021470,32,1800,1040,350,2443,0.8,2319,2.9
318021471,36,1341,688,290,1611,0.8,1379,2.5
318021472,39,1300,698,291,1757,0.8,1400,2.5
318021474,27,1625,725,360,2411,0.7,2014,2.6
318021475,40,1354,801,250,1864,0.8,1286,1.9
318021476,38,1300,744,275,1769,0.8,1386,2.4
318021477,39,1300,653,280,1535,0.8,1258,2.4
318021478,35,1447,869,260,1957,0.8,1362,2.1
318021479,40,1473,794,250,2046,0.8,1300,2.1
318021480,34,1500,766,300,1809,0.8,1630,2.8
318021481,39,1300,669,270,1581,0.8,1292,2.5
318021482,37,1517,881,350,2099,0.7,1890,2.7
318021483,59,1334,661,300,1372,0.7,1084,1.9
318021484,34,1647,925,350,2264,0.8,2012,2.7
318021485,43,1413,712,270,1970,0.8,1347,2.2
318021486,47,1600,714,300,1880,0.8,1459,2.5
318021487,33,1700,1063,360,2479,0.8,2054,2.5
318021488,39,1473,910,300,2103,0.8,1516,2.1
318021489,45,1733,843,274,2188,0.9,1849,2.6
318021490,42,1928,1101,320,2645,0.8,1792,1.9
318021491,39,1300,725,290,1774,0.8,1410,2.4
318021582,30,1733,1036,370,2389,0.8,2248,2.9
318021583,33,1517,835,310,1942,0.8,1736,2.8
319011492,39,1300,660,290,1565,0.8,1274,2.5
319011493,52,1500,642,320,1566,0.7,1300,2.3
319011494,39,1600,709,330,1846,0.8,1590,2.8
319011495,39,1118,610,250,1346,0.8,969,2.1
319011496,40,1324,653,290,1642,0.8,1298,2.5
319011497,49,1142,565,280,1313,0.8,1018,2.3
319011498,50,1300,561,300,1396,0.8,1202,2.5
319011499,54,1209,514,280,1263,0.8,1027,2.3
319011500,48,1295,578,293,1420,0.7,1112,2.3
319011501,44,1192,576,275,1390,0.7,1071,2.2
319011502,42,1190,576,275,1419,0.8,1107,2.4
319021503,48,1083,587,220,1353,0.8,1054,2.3
319021504,53,1000,465,250,1203,0.9,955,2.3
319021505,38,1213,671,263,1548,0.7,1256,2.4
319021506,48,995,491,180,1190,0.8,952,2.4
319021507,45,1226,640,254,1654,0.8,1355,2.5
319021508,51,867,517,160,1256,0.7,987,2.2
319021509,54,1000,464,230,1114,0.8,887,2.2
319021510,41,0,450,75,1125,0.9,874,2.3
319031511,62,1300,472,285,968,0.7,824,2
319031512,42,1258,576,295,1356,0.7,1079,2.3
319031513,44,1408,599,300,1465,0.7,1241,2.4
319031514,47,1463,572,300,1457,0.8,1286,2.6
319031515,50,1300,508,200,1350,0.8,1087,2.3
319041516,48,1560,600,330,1511,0.8,1397,2.6
319041517,47,1733,654,375,1679,0.7,1555,2.7
319041518,52,1400,532,350,1239,0.7,1012,2.3
319041519,52,1300,532,340,1250,0.7,1077,2.3
319041520,54,1300,541,310,1289,0.7,1014,2.2
319041521,52,1473,573,350,1333,0.7,1117,2.3
319051522,56,1300,495,300,1152,0.7,990,2.3
319051523,48,1083,496,240,1230,0.8,1027,2.4
319051524,46,1083,518,255,1273,0.8,975,2.2
319051525,55,1170,470,250,1176,0.8,962,2.2
319051526,49,1310,582,300,1431,0.8,1256,2.5
397979799,40,400,1359,0,2750,1,2250,1.5
401011001,33,1733,731,400,2056,1,1367,1.8
401011002,39,1993,937,390,2653,0.8,1873,1.9
401021003,47,1733,787,300,2163,0.8,1898,2.7
401021004,44,2000,990,410,2708,0.8,2291,2.7
401021005,48,1893,805,345,2333,0.8,1917,2.6
401021006,44,1600,789,320,2065,0.8,1686,2.5
401021007,37,1646,819,350,2090,0.7,1693,2.5
401021008,43,1530,815,305,2098,0.8,1782,2.6
401021009,36,1500,847,350,2077,0.8,1774,2.6
401021010,42,2101,898,400,2490,0.8,2172,2.7
401031011,44,2240,949,361,2657,0.8,2088,2.5
401031012,43,2600,967,420,2769,0.8,2317,2.7
401031013,44,2167,967,340,2668,0.8,1928,2.3
401041014,42,1733,827,360,2267,0.8,1938,2.7
401041015,40,1690,722,335,1892,0.8,1427,2.4
401041016,40,1869,769,350,2134,0.8,1641,2.5
401051017,40,2000,923,360,2388,0.8,1656,2
401051018,40,1868,769,330,2095,0.8,1474,2.3
401051019,41,2080,944,320,2627,0.8,1872,2.3
401061020,38,1820,955,320,2490,0.9,1965,2.5
401061021,37,1950,959,350,2488,0.9,2016,2.5
401061022,44,2167,984,380,2762,0.8,2052,2.3
401071023,41,2025,991,340,2686,0.8,1998,2.3
401071024,43,2167,960,370,2707,0.8,1993,2.3
402011025,39,1517,791,308,2095,0.8,1768,2.7
402011026,42,1400,692,285,1746,0.7,1333,2.4
402011027,38,1700,782,300,2053,0.8,1905,2.9
402021028,34,1335,749,310,1812,0.8,1599,2.8
402021029,30,1159,595,270,1355,0.8,1157,2.7
402021030,37,1083,460,225,1055,0.8,827,2.4
402021031,36,1229,577,251,1430,0.8,1185,2.6
402021032,29,1484,822,310,1829,0.8,1654,2.8
402021033,46,1989,845,300,2376,0.8,2274,2.9
402021034,35,975,491,245,1161,0.8,937,2.4
402021035,38,1600,705,300,1753,0.8,1382,2.5
402031036,34,1600,671,300,1767,0.9,1424,2.6
402031038,35,1668,774,310,2011,0.8,1590,2.5
402031175,35,1650,819,360,2098,0.8,1755,2.5
402031176,38,1517,690,320,1734,0.8,1467,2.6
402041039,0,0,0,0,0,0,0,0
402041040,40,1408,652,310,1646,0.8,1341,2.5
402041041,38,1322,693,310,1695,0.8,1443,2.6
402041042,23,0,304,0,0,0,2250,0
402041043,36,1380,585,300,1512,0.9,1382,2.9
402041044,35,1300,670,300,1644,0.9,1456,2.8
402041046,37,1246,530,270,1315,0.9,1071,2.5
402041047,39,1300,651,295,1636,0.8,1336,2.6
402041048,34,1278,612,280,1429,0.8,1252,2.7
402041171,33,1625,891,360,2189,0.8,1909,2.6
402041172,37,1333,596,300,1508,0.8,1261,2.5
402051049,44,1688,796,320,2192,0.7,1673,2.5
402051050,39,1584,864,320,2289,0.7,1935,2.7
402051051,42,1733,834,375,2231,0.8,1917,2.7
402051052,40,1500,678,315,1684,0.8,1312,2.3
402051053,41,1500,787,330,2004,0.8,1653,2.6
402051054,40,1517,830,350,2108,0.8,1814,2.6
402051055,43,1517,746,330,1936,0.7,1490,2.4
403011056,48,1950,833,350,2317,0.8,1669,2.3
403011057,48,1950,920,330,2368,0.8,1566,2.1
403021058,36,1640,779,310,2006,0.8,1447,2.3
403021059,43,1700,838,380,2123,0.7,1874,2.6
403021060,43,1820,838,375,2206,0.8,1816,2.6
403021061,37,1603,665,310,1754,0.8,1307,2.3
403021062,39,1733,785,320,2173,0.8,1549,2.3
403021063,38,1517,853,365,2149,0.8,1917,2.8
403021064,39,1724,741,344,1904,0.8,1419,2.2
403031065,46,2100,976,365,2787,0.8,2251,2.6
403031066,41,1733,675,332,2151,0.8,1755,2.6
403031067,43,1950,954,367,2555,0.8,2105,2.7
403031068,40,2000,896,325,2632,0.8,2002,2.6
403031069,44,2167,975,349,2854,0.8,2195,2.6
403031070,41,1746,761,310,2053,0.8,1516,2.4
403041071,42,1519,792,340,2086,0.8,1805,2.6
403041072,40,1400,668,320,1607,0.8,1317,2.5
403041073,40,1250,551,250,1333,0.7,994,2.2
403041074,42,1387,651,320,1539,0.7,1217,2.2
403041075,48,2000,820,285,2304,0.8,2014,2.7
403041076,40,1820,969,420,2481,0.8,2231,2.8
403041077,42,1733,837,375,2280,0.8,2038,2.7
403041078,41,1400,665,300,1646,0.7,1352,2.5
403041079,38,1192,550,262,1365,0.7,1077,2.4
403041080,42,1517,774,355,1957,0.7,1566,2.5
403041081,67,0,774,0,1375,0.5,1375,2
403041082,50,2167,575,257,1875,1.1,1274,1.6
403041083,45,1733,769,350,2030,0.8,1631,2.5
403041084,41,1300,660,300,1556,0.7,1227,2.3
403041085,39,1273,610,295,1409,0.7,1162,2.3
403041086,40,1365,704,325,1724,0.7,1333,2.4
403041088,48,1733,765,320,2025,0.8,1758,2.6
403041089,41,1517,770,350,2019,0.8,1667,2.6
403041177,36,1517,755,350,1777,0.7,1465,2.5
403041178,40,1517,736,320,1914,0.8,1520,2.6
404011090,37,1733,830,330,2162,0.8,1691,2.4
404011091,39,1746,758,340,2017,0.8,1561,2.4
404011092,44,2000,878,350,2367,0.8,1781,2.4
404011093,37,1733,809,340,2150,0.8,1627,2.3
404011094,38,1600,734,310,1902,0.8,1421,2.3
404011095,43,1733,744,320,1958,0.8,1420,2.3
404011096,51,1870,765,320,2062,0.7,1495,2.2
404011097,37,1600,718,310,1925,0.8,1488,2.5
404021098,0,0,0,0,0,0,0,0
404021099,45,1625,849,320,2212,0.8,1581,2.2
404021100,44,1560,715,300,1851,0.8,1414,2.3
404021101,40,1495,666,275,1738,0.8,1244,2.2
404021102,36,1517,567,270,1570,0.9,1297,2.6
404021103,64,0,450,0,900,1.1,749,1.3
404031104,55,0,2147,0,0,0,0,0
404031105,44,2000,810,315,2438,0.8,1742,2.5
404031106,40,1800,824,300,2185,0.8,1634,2.4
404031107,36,1733,792,300,2041,0.9,1547,2.3
404031108,37,1733,772,325,2092,0.8,1553,2.3
404031109,45,2000,893,320,2360,0.8,1733,2.4
405011110,46,1473,729,255,1865,0.8,1441,2.5
405011111,40,1328,724,260,1870,0.8,1541,2.6
405011112,42,1517,807,300,2084,0.8,1828,2.7
405011113,44,1150,683,265,1660,0.8,1352,2.5
405011114,45,1346,697,295,1737,0.7,1327,2.3
405011115,49,1447,766,300,1958,0.7,1447,2.3
405021116,46,1300,763,250,1739,0.7,1381,2.2
405021117,51,1100,658,228,1576,0.7,1266,2.3
405021118,51,867,503,190,1285,0.7,930,2.2
405021119,48,966,600,220,1429,0.7,1098,2.3
405031120,49,801,636,200,1505,0.7,1145,2.2
405031121,55,758,545,166,1313,0.7,954,2.1
405031122,43,951,571,185,1448,0.7,1044,2.2
405031123,47,997,564,199,1519,0.7,1148,2.4
405041124,45,1127,599,250,1488,0.7,1152,2.3
405041125,59,1224,540,250,1256,0.7,971,2.1
405041126,55,1213,521,250,1166,0.7,930,2.1
405041127,57,1000,564,200,1343,0.7,1026,2.1
405041128,58,986,546,200,1265,0.7,925,2
406011129,40,1252,795,220,1858,0.8,1404,2.4
406011130,49,1192,715,220,1655,0.8,1307,2.3
406011131,48,932,691,166,1456,0.7,1192,2.3
406011132,47,867,755,150,1756,0.7,1247,2.3
406011133,41,1300,736,240,1750,0.7,1302,2.3
406011134,48,1083,637,130,1435,0.8,1166,2.4
406011135,40,1300,1810,50,725,1.3,1562,2.3
406011136,41,1083,658,180,1679,0.7,1210,2.2
406011137,72,0,0,0,0,0,0,0
406021138,29,0,335,85,739,1.4,1363,4
406021139,54,640,584,165,1380,0.8,885,1.8
406021140,57,964,646,179,1478,0.7,1082,2
406021141,48,742,1329,100,1588,0.8,1391,2
406021142,38,1138,696,200,1651,0.7,1280,2.3
406021143,35,1517,1972,258,3467,0.8,3106,2.7
407011144,61,1200,554,280,1227,0.7,980,2
407011145,50,1023,697,215,1501,0.8,1169,2.2
407011146,47,1500,644,300,1571,0.7,1275,2.4
407011147,47,1517,684,270,1787,0.8,1463,2.5
407011148,60,1300,546,290,1247,0.7,981,2.1
407011149,55,1300,573,275,1372,0.7,1089,2.2
407021150,44,1300,781,200,1928,0.8,1581,2.5
407021151,52,1184,710,221,1580,0.7,1221,2.1
407021152,49,907,563,175,1415,0.7,986,2.2
407021154,40,1083,761,230,1732,0.8,1366,2.4
407021155,44,919,878,155,1938,0.8,1629,2.5
407021156,47,896,731,185,1667,0.7,1316,2.3
407021157,41,867,826,200,1829,0.7,1468,2.4
407021158,49,1006,686,180,1708,0.7,1341,2.4
407021173,41,1200,742,220,1782,0.7,1351,2.4
407021174,41,1115,694,220,1688,0.7,1213,2.2
407031159,47,1083,655,200,1560,0.7,1246,2.3
407031160,43,1040,619,216,1367,0.7,1055,2.1
407031161,46,662,665,160,1496,0.7,1188,2.2
407031162,45,1083,677,222,1638,0.7,1208,2.3
407031163,49,1083,689,190,1497,0.8,1289,2.4
407031164,55,1083,500,218,1223,0.7,908,2.1
407031165,42,1100,592,240,1374,0.7,1073,2.3
407031166,47,1250,639,200,1522,0.8,1300,2.5
407031167,45,975,605,200,1345,0.7,1033,2.2
407031168,44,1176,746,205,1786,0.8,1447,2.5
407031169,48,867,610,190,1372,0.7,1088,2.2
407031170,50,943,590,200,1363,0.7,1035,2.2
497979799,42,0,1828,0,0,0,0,0
501011001,46,1800,708,300,1693,0.8,1380,2.4
501011003,43,2000,885,440,2130,0.8,1873,2.6
501011004,39,1700,839,390,1986,0.8,1672,2.6
501011293,45,1733,701,360,1759,0.7,1359,2.4
501011294,44,1733,697,350,1740,0.7,1350,2.4
501021005,37,1733,789,350,2144,0.7,1914,2.7
501021007,44,1625,729,330,1885,0.7,1551,2.5
501021008,40,1300,605,280,1451,0.7,1113,2.2
501021009,44,1300,600,250,1618,0.7,1229,2.3
501021010,46,1742,814,260,2254,0.7,1875,2.5
501021011,54,0,966,669,2499,0.9,1124,1.4
501021012,38,1650,771,350,2063,0.7,1737,2.6
501021014,43,1690,704,278,1874,0.8,1506,2.5
501021015,40,1507,717,300,1703,0.7,1356,2.3
501021016,47,1625,623,260,1701,0.7,1324,2.4
501021251,33,1733,877,350,2286,0.8,2066,2.9
501021252,44,2080,854,385,2494,0.7,2323,2.9
501021253,45,1625,855,310,2085,0.7,1488,2.1
501021254,39,1300,593,250,1420,0.7,1135,2.3
501031017,49,1329,649,260,1619,0.7,1230,2.3
501031018,48,1560,654,290,1688,0.7,1333,2.4
501031019,42,1300,702,235,1685,0.7,1269,2.3
501031020,52,1300,651,250,1441,0.7,1120,2.2
502011021,44,1842,618,350,1712,0.7,1431,2.6
502011022,48,1733,634,320,1660,0.7,1287,2.3
502011023,47,1376,530,295,1341,0.7,1001,2.3
502011024,48,1733,647,350,1784,0.7,1377,2.4
502011025,49,1300,564,270,1279,0.7,896,1.9
502011026,48,1800,620,320,1687,0.7,1344,2.4
502011027,35,1833,751,350,2119,0.7,1853,2.8
502011028,51,1500,536,280,1385,0.7,1037,2.2
502011029,41,1733,593,300,1710,0.8,1334,2.6
503011030,47,4000,1214,750,4592,0.7,3676,2.8
503011031,44,2800,1098,460,3154,0.8,2063,2.2
503011032,44,3913,1443,550,4593,0.8,3326,2.5
503011033,41,3250,1212,600,4270,0.8,3548,3
503011034,41,3033,1044,310,3806,0.8,2292,2.4
503011035,37,3520,874,450,3768,0.8,2592,2.6
503011036,42,3250,1158,460,4110,0.8,3167,2.7
503021037,61,9999,2167,1000,4874,0.8,4750,2.2
503021038,37,2383,1266,425,3367,0.9,2615,2.4
503021039,38,2200,1096,340,3117,0.8,2075,2.2
503021040,38,2492,1122,400,3171,0.8,2320,2.3
503021042,40,2557,1179,410,3239,0.9,2142,2.1
503021043,36,2167,1037,300,2802,0.9,2007,2.3
503021295,36,1950,1168,410,2572,1,2006,1.9
503021296,34,1904,1128,380,2610,1,1883,1.9
503021297,34,1820,1161,410,2535,1,1927,1.7
504011044,39,1801,855,330,2278,0.7,1735,2.4
504011045,39,2000,946,350,2585,0.8,2003,2.4
504011046,36,1733,1028,300,2386,0.8,1622,1.9
504011047,38,1733,729,360,1902,0.7,1579,2.5
504011048,45,1907,712,350,2037,0.7,1630,2.6
504021049,39,1920,784,370,2252,0.7,1954,2.6
504021050,45,2015,897,400,2638,0.7,2280,2.7
504021051,40,1950,812,318,2337,0.7,1850,2.6
504021052,60,1517,525,0,1374,0.7,1375,2.5
504021053,44,2000,801,380,2291,0.7,2008,2.7
504021054,42,1733,726,300,1902,0.7,1448,2.4
504031055,39,0,762,295,1999,1,1375,2.3
504031056,37,1703,704,350,1914,0.8,1722,2.9
504031057,34,1757,768,350,1974,0.8,1788,2.9
504031058,37,1950,843,350,2105,0.7,1904,2.8
504031060,47,2297,899,350,2551,0.8,2421,2.9
504031061,37,2000,977,390,2440,0.7,2095,2.6
504031062,35,1820,818,328,2106,0.8,1805,2.7
504031063,40,0,1406,750,7000,1.2,1562,1.4
504031064,70,0,1249,0,2250,0.6,2250,2
504031065,41,1625,712,320,1917,0.7,1462,2.5
504031066,40,1600,721,300,1800,0.7,1278,2
504031067,36,1720,816,330,2094,0.7,1799,2.7
504031068,35,2167,919,370,2405,0.8,2214,3
504031069,84,0,450,0,0,1,450,1
504031298,31,1950,1006,383,2296,0.8,2134,2.9
504031299,30,1950,985,370,2260,0.8,2147,3
504031300,33,1800,793,350,2064,0.8,1839,2.9
505011070,35,1800,887,370,2162,0.7,1828,2.5
505011071,38,1950,885,400,2437,0.7,2224,2.8
505011072,41,2208,940,460,2817,0.7,2389,2.8
505011073,40,1950,840,400,2292,0.7,1894,2.6
505011074,38,1902,885,380,2264,0.7,1915,2.6
505011075,44,2400,971,490,2877,0.7,2458,2.8
505011076,43,2753,1027,650,3367,0.8,3258,3.1
505011077,40,1820,809,360,2215,0.7,1771,2.4
505011078,44,2000,810,415,2401,0.7,2000,2.6
505011079,42,2300,900,450,2681,0.7,2283,2.7
505011080,44,2253,890,525,2759,0.7,2470,2.9
505011081,37,2000,904,390,2390,0.7,2061,2.6
505011082,46,2600,974,480,3045,0.7,2459,2.7
505011083,43,2167,888,480,2653,0.7,2328,2.8
505021084,39,1863,825,350,2101,0.7,1621,2.3
505021085,33,1480,621,305,1461,0.8,1292,2.6
505021087,56,0,0,0,0,0,0,0
505021088,36,2037,1104,400,2739,0.7,2047,2.3
505021089,42,2500,965,460,3006,0.8,2477,2.8
505021090,34,1551,804,340,1754,0.8,1456,2.3
505021091,30,1658,1166,400,2166,1.1,1638,1.5
505021092,36,2150,1200,405,2790,0.8,2102,2.1
505021093,38,2000,871,310,2319,0.8,1856,2.4
505021094,44,2817,1047,400,3112,0.7,2298,2.5
505021095,36,1733,977,320,2220,0.8,1583,2
505021096,41,2669,978,420,3137,0.8,2362,2.7
505021097,40,2000,923,325,2460,0.8,1746,2.2
505021301,45,2100,733,320,2349,0.7,1868,2.7
505021302,41,1900,809,340,2148,0.7,1524,2.2
505031098,37,1600,618,300,1683,0.8,1492,2.8
505031099,34,1733,716,340,1848,0.8,1540,2.7
505031100,32,1907,905,380,2264,0.8,2113,3
505031101,33,1733,815,350,2011,0.7,1758,2.6
505031102,35,1400,574,291,1422,0.8,1235,2.6
505031104,39,1647,653,350,1763,0.8,1534,2.8
505031105,39,2167,905,400,2597,0.7,2342,2.9
505031106,39,0,900,481,900,0.5,1875,2
505031107,36,2000,858,410,2408,0.8,2124,2.9
505031255,30,1950,962,350,2216,0.8,2030,2.8
505031256,45,2470,781,300,2259,0.8,2148,2.9
505031257,39,1800,684,330,1862,0.7,1516,2.7
505031258,35,1842,739,340,1987,0.7,1691,2.8
505031303,36,1993,906,400,2322,0.7,2094,2.8
505031304,33,2167,940,450,2511,0.8,2436,3.3
505031305,37,2000,842,450,2440,0.8,2250,3
505031306,37,1800,769,350,2065,0.7,1673,2.6
506011110,33,1517,659,280,1600,0.7,1302,2.5
506011111,46,0,0,927,0,0.2,0,1
506011112,38,1408,640,300,1592,0.8,1368,2.6
506011114,39,1500,671,290,1700,0.7,1351,2.4
506011115,45,2000,790,330,2209,0.7,1910,2.7
506011116,44,2058,852,350,2419,0.7,2174,2.7
506011117,31,1600,764,330,1885,0.8,1737,3
506011307,33,2000,1049,420,2491,0.8,2410,3.2
506011308,31,2026,1089,420,2522,0.8,2440,3.2
506021118,38,1747,885,350,2144,0.8,1665,2.3
506021119,35,2000,994,350,2560,0.8,1969,2.3
506021120,55,0,2124,0,0,0,1874,0
506021121,38,0,0,0,0,0,0,0
506021123,36,2000,1050,351,2464,0.8,1894,2.1
506021309,34,1700,793,340,1897,0.8,1517,2.4
506021310,36,1733,790,350,1954,0.8,1596,2.5
506021311,34,1760,1002,350,2246,0.9,1724,2.1
506031124,33,1733,697,330,1963,0.8,1478,2.4
506031125,40,2000,801,450,2425,0.8,2324,3.1
506031126,57,0,949,450,0,1,1375,1.5
506031127,31,1647,778,350,1888,0.9,1691,2.7
506031128,40,1625,730,340,1899,0.7,1539,2.5
506031129,41,2167,785,400,2443,0.8,2044,2.8
506031130,52,1000,1062,300,7000,0.9,1375,1.5
506031131,39,2100,748,400,2379,0.8,2175,3.1
506041132,34,1597,703,320,1756,0.8,1493,2.7
506041133,35,1959,826,420,2356,0.8,2255,3.1
506041134,37,1500,626,290,1550,0.8,1248,2.5
506041135,34,1950,830,380,2256,0.8,2111,3.1
506041136,36,1560,658,300,1689,0.8,1400,2.7
506041137,38,1625,674,330,1825,0.8,1568,2.7
506051138,36,1800,836,360,2141,0.7,1832,2.7
506051139,38,1733,823,380,2112,0.7,1758,2.5
506051140,47,2037,812,375,2302,0.7,1862,2.5
506051141,44,2100,795,350,2400,0.7,2066,2.8
506061142,31,1914,923,380,2217,0.8,2086,3
506061143,38,2167,851,375,2338,0.8,2214,3
506061144,44,2167,759,320,2232,0.8,1948,2.7
506071145,38,2041,996,353,2556,0.7,1799,2.1
506071146,39,2500,790,341,2720,0.7,2138,2.6
506071147,40,2392,1114,380,3007,0.8,2108,2.2
507011148,33,2000,1017,420,2677,0.8,2452,3
507011150,63,2817,1312,940,2750,1.3,2125,1.4
507011151,0,0,0,0,0,0,0,0
507011152,42,2167,877,400,2510,0.7,2124,2.6
507011153,38,1733,785,310,2123,0.7,1575,2.3
507011154,39,1733,750,320,1864,0.7,1393,2.2
507011155,56,2500,525,0,4250,1.2,524,1.3
507011158,45,2800,1206,465,3265,0.8,2535,2.3
507011159,37,1680,824,360,2089,0.7,1713,2.4
507011160,41,1733,750,350,1937,0.7,1469,2.3
507011161,33,1992,1044,400,2502,0.8,2271,2.8
507011163,36,1733,863,350,2233,0.7,1908,2.6
507011259,33,2000,978,385,2400,0.8,2176,2.8
507011260,45,2167,892,440,2493,0.7,2314,2.8
507021164,44,2600,1048,420,3178,0.8,2270,2.5
507021165,43,2167,1043,395,2822,0.8,1925,2.1
507021166,42,2063,856,350,2387,0.8,1803,2.3
507021167,59,0,1042,381,0,1.1,1062,1.2
507031169,31,1800,920,350,2207,0.8,2065,3
