SA3_CODE_2021,M_15_19_yr_VWOG_Volunteer,M_15_19_yr_VWOG_Not_vol,M_15_19_yr_VWOG_NS,M_15_19_yr_Oseas_visitors,M_15_19_yr_Total,M_20_24_yr_VWOG_Volunteer,M_20_24_yr_VWOG_Not_vol,M_20_24_yr_VWOG_NS,M_20_24_yr_Oseas_visitors,M_20_24_yr_Total,M_25_34_yr_VWOG_Volunteer,M_25_34_yr_VWOG_Not_vol,M_25_34_yr_VWOG_NS,M_25_34_yr_Oseas_visitors,M_25_34_yr_Total,M_35_44_yr_VWOG_Volunteer,M_35_44_yr_VWOG_Not_vol,M_35_44_yr_VWOG_NS,M_35_44_yr_Oseas_visitors,M_35_44_yr_Total,M_45_54_yr_VWOG_Volunteer,M_45_54_yr_VWOG_Not_vol,M_45_54_yr_VWOG_NS,M_45_54_yr_Oseas_visitors,M_45_54_yr_Total,M_55_64_yr_VWOG_Volunteer,M_55_64_yr_VWOG_Not_vol,M_55_64_yr_VWOG_NS,M_55_64_yr_Oseas_visitors,M_55_64_yr_Total,M_65_74_yr_VWOG_Volunteer,M_65_74_yr_VWOG_Not_vol,M_65_74_yr_VWOG_NS,M_65_74_yr_Oseas_visitors,M_65_74_yr_Total,M_75_84_yr_VWOG_Volunteer,M_75_84_yr_VWOG_Not_vol,M_75_84_yr_VWOG_NS,M_75_84_yr_Oseas_visitors,M_75_84_yr_Total,M_85_yr_over_VWOG_Volunteer,M_85_yr_over_VWOG_Not_vol,M_85_yr_over_Voluntary_wk_ns,M_85_yr_over_Oseas_visitors,M_85_yr_over_Tot,M_Tot_VWOG_Volunteer,M_Tot_VWOG_Not_vol,M_Tot_VWOG_NS,M_Tot_Overseas_visitors,M_Tot_Tot,F_15_19_yr_VWOG_Volunteer,F_15_19_yr_VWOG_Not_vol,F_15_19_yr_VWOG_NS,F_15_19_yr_Oseas_visitors,F_15_19_yr_Total,F_20_24_yr_VWOG_Volunteer,F_20_24_yr_VWOG_Not_vol,F_20_24_yr_VWOG_NS,F_20_24_yr_Oseas_visitors,F_20_24_yr_Total,F_25_34_yr_VWOG_Volunteer,F_25_34_yr_VWOG_Not_vol,F_25_34_yr_VWOG_NS,F_25_34_yr_Oseas_visitors,F_25_34_yr_Total,F_35_44_yr_VWOG_Volunteer,F_35_44_yr_VWOG_Not_vol,F_35_44_yr_VWOG_NS,F_35_44_yr_Oseas_visitors,F_35_44_yr_Total,F_45_54_yr_VWOG_Volunteer,F_45_54_yr_VWOG_Not_vol,F_45_54_yr_VWOG_NS,F_45_54_yr_Oseas_visitors,F_45_54_yr_Total,F_55_64_yr_VWOG_Volunteer,F_55_64_yr_VWOG_Not_vol,F_55_64_yr_VWOG_NS,F_55_64_yr_Oseas_visitors,F_55_64_yr_Total,F_65_74_yr_VWOG_Volunteer,F_65_74_yr_VWOG_Not_vol,F_65_74_yr_VWOG_NS,F_65_74_yr_Oseas_visitors,F_65_74_yr_Total,F_75_84_yr_VWOG_Volunteer,F_75_84_yr_VWOG_Not_vol,F_75_84_yr_VWOG_NS,F_75_84_yr_Oseas_visitors,F_75_84_yr_Total,F_85_yr_over_VWOG_Volunteer,F_85_yr_over_VWOG_Not_vol,F_85_yr_over_Voluntary_wk_ns,F_85yr_over_Oseas_visitors,F_85_yr_over_Tot,F_Tot_VWOG_Volunteer,F_Tot_VWOG_Not_vol,F_Tot_VWOG_NS,F_Tot_Overseas_visitors,F_Tot_Tot,P_15_19_yr_VWOG_Volunteer,P_15_19_yr_VWOG_Not_vol,P_15_19_yr_VWOG_NS,P_15_19_yr_Oseas_visitors,P_15_19_yr_Total,P_20_24_yr_VWOG_Volunteer,P_20_24_yr_VWOG_Not_vol,P_20_24_yr_VWOG_NS,P_20_24_yr_Oseas_visitors,P_20_24_yr_Total,P_25_34_yr_VWOG_Volunteer,P_25_34_yr_VWOG_Not_vol,P_25_34_yr_VWOG_NS,P_25_34_yr_Oseas_visitors,P_25_34_yr_Total,P_35_44_yr_VWOG_Volunteer,P_35_44_yr_VWOG_Not_vol,P_35_44_yr_VWOG_NS,P_35_44_yr_Oseas_visitors,P_35_44_yr_Total,P_45_54_yr_VWOG_Volunteer,P_45_54_yr_VWOG_Not_vol,P_45_54_yr_VWOG_NS,P_45_54_yr_Oseas_visitors,P_45_54_yr_Total,P_55_64_yr_VWOG_Volunteer,P_55_64_yr_VWOG_Not_vol,P_55_64_yr_VWOG_NS,P_55_64_yr_Oseas_visitors,P_55_64_yr_Total,P_65_74_yr_VWOG_Volunteer,P_65_74_yr_VWOG_Not_vol,P_65_74_yr_VWOG_NS,P_65_74_yr_Oseas_visitors,P_65_74_yr_Total,P_75_84_yr_VWOG_Volunteer,P_75_84_yr_VWOG_Not_vol,P_75_84_yr_VWOG_NS,P_75_84_yr_Oseas_visitors,P_75_84_yr_Total,P_85_yr_over_VWOG_Volunteer,P_85_yr_over_VWOG_Not_vol,P_85_yr_over_Voluntary_wk_ns,P_85_yr_over_Oseas_visitors,P_85_yr_over_Tot,P_Tot_VWOG_Volunteer,P_Tot_VWOG_Not_vol,P_Tot_VWOG_NS,P_Tot_Overseas_visitors,P_Tot_Total
40402,168,1388,78,0,1641,194,1663,95,6,1965,382,3732,211,14,4334,433,3330,206,0,3971,486,3230,170,5,3883,515,3502,180,5,4203,436,2467,113,9,3018,161,1100,66,4,1322,22,469,32,0,527,2795,20882,1146,47,24869,227,1220,61,0,1509,261,1537,70,0,1862,446,3685,171,6,4315,585,3347,206,5,4145,626,3337,153,0,4123,675,3449,147,6,4276,541,2574,126,7,3249,179,1421,98,3,1706,24,862,53,0,935,3554,21433,1092,36,26110,396,2613,134,3,3147,456,3199,164,9,3824,826,7417,388,21,8643,1018,6678,410,7,8117,1114,6565,322,9,8012,1186,6953,328,18,8478,977,5044,240,20,6270,340,2519,163,7,3031,51,1323,87,0,1461,6348,42313,2235,82,50983
40403,220,1274,48,4,1549,339,2015,85,3,2445,638,4865,226,11,5742,606,3807,157,5,4575,648,3073,134,8,3860,557,2899,117,5,3576,458,2029,82,3,2567,265,1261,73,0,1605,60,784,43,3,890,3794,22009,958,45,26810,280,1244,34,3,1564,457,1982,96,4,2540,798,4677,182,9,5666,816,3519,152,5,4493,672,3102,99,16,3879,588,2957,90,9,3643,569,2233,95,15,2911,325,1809,109,5,2249,79,1314,85,0,1484,4582,22849,941,65,28434,510,2521,81,4,3117,795,4001,180,7,4982,1441,9545,403,20,11411,1423,7324,310,12,9066,1319,6171,233,18,7743,1144,5858,204,14,7218,1022,4260,173,22,5486,589,3076,182,5,3850,139,2098,128,3,2376,8377,44856,1900,104,55247
40501,204,878,87,0,1166,146,725,37,0,910,242,1520,78,7,1845,424,1562,111,4,2103,548,1762,123,0,2435,523,2043,118,0,2689,654,1557,108,0,2325,317,771,68,0,1152,42,275,33,0,353,3109,11097,761,13,14976,182,806,63,0,1057,155,680,28,6,872,300,1512,86,9,1896,629,1619,94,0,2341,658,1798,123,4,2582,614,2045,107,0,2771,755,1467,98,0,2319,340,829,73,3,1249,66,413,52,0,524,3696,11172,728,21,15612,389,1685,151,0,2222,308,1404,72,5,1784,541,3028,164,12,3741,1050,3189,203,8,4447,1204,3558,250,4,5018,1142,4088,224,0,5460,1406,3021,208,0,4637,659,1596,134,3,2396,102,692,84,0,874,6807,22268,1487,32,30589
40502,147,373,67,0,582,91,343,31,0,465,221,725,70,0,1010,332,684,73,0,1091,417,886,106,0,1412,454,1269,131,0,1854,537,1149,109,0,1793,257,580,62,0,904,38,195,24,0,258,2507,6193,670,3,9379,147,361,53,0,554,79,304,30,0,412,238,734,65,0,1041,440,658,69,0,1165,493,881,79,0,1454,518,1185,131,0,1831,574,962,106,0,1645,305,563,82,4,952,37,328,40,0,398,2825,5968,655,4,9455,290,730,120,0,1134,173,645,63,0,881,463,1457,139,0,2058,768,1338,144,0,2256,914,1768,182,0,2864,976,2450,258,0,3686,1108,2109,213,4,3436,562,1143,148,3,1852,77,519,60,0,658,5329,12161,1325,16,18834
40503,95,575,74,0,747,99,576,54,0,735,238,1011,111,0,1361,308,882,121,0,1315,346,1178,145,5,1675,499,1501,151,0,2146,545,1251,139,0,1934,228,748,94,0,1069,40,258,43,0,337,2396,7981,930,10,11311,122,525,55,0,708,88,490,34,0,615,227,1024,107,0,1362,424,879,101,0,1411,454,1174,139,0,1766,555,1424,120,0,2098,563,1204,133,0,1904,288,798,107,0,1192,38,407,44,0,491,2755,7930,845,4,11546,220,1107,132,0,1452,188,1069,89,0,1343,463,2038,222,4,2719,734,1766,227,4,2729,798,2353,280,3,3437,1058,2920,271,0,4252,1106,2452,275,0,3840,516,1543,200,0,2259,77,668,88,0,828,5152,15909,1776,13,22855
40504,90,425,63,0,579,72,377,44,0,493,183,809,79,0,1071,261,779,92,0,1135,284,1031,108,0,1425,494,1606,164,0,2261,714,1713,160,8,2589,361,987,137,3,1487,46,284,53,0,389,2509,8003,891,11,11417,77,329,51,0,459,75,350,25,0,454,195,818,68,0,1082,360,734,98,0,1195,354,1059,95,3,1500,566,1576,130,0,2269,765,1583,160,0,2508,395,876,143,0,1416,61,397,89,0,548,2854,7715,858,5,11425,161,758,113,0,1036,149,725,69,0,946,381,1631,143,0,2155,621,1516,191,0,2328,634,2084,205,3,2929,1059,3181,292,0,4528,1478,3290,321,5,5097,759,1856,277,3,2897,111,677,145,0,930,5359,15718,1750,15,22841
40601,254,1202,137,0,1594,178,1140,137,0,1454,533,2638,293,13,3474,782,2195,308,7,3286,815,2713,393,0,3923,887,3160,346,0,4395,862,2463,251,4,3578,428,1198,169,0,1793,61,430,71,0,561,4806,17136,2101,20,24063,299,982,148,0,1430,219,1044,100,0,1366,673,2474,244,0,3401,1008,1982,241,8,3234,955,2560,255,0,3768,921,2892,261,3,4074,919,2205,236,3,3364,496,1303,154,0,1956,64,653,97,0,811,5557,16090,1737,17,23407,555,2182,286,0,3020,398,2181,231,3,2819,1214,5114,535,16,6878,1788,4176,551,9,6521,1772,5273,650,5,7687,1807,6057,608,4,8473,1783,4665,488,6,6948,922,2502,325,0,3748,122,1080,167,0,1368,10360,33231,3840,42,47469
40602,85,566,133,3,784,92,715,243,6,1050,293,2171,913,14,3388,322,1751,731,16,2820,338,1698,647,8,2694,427,1837,529,11,2796,384,1074,260,4,1716,131,527,130,3,800,15,123,33,0,168,2084,10456,3613,55,16204,77,499,109,0,680,67,640,106,5,823,277,1672,314,13,2281,331,1159,202,0,1690,306,1238,238,0,1785,369,1327,228,7,1928,343,934,191,6,1463,122,445,95,0,663,20,174,25,0,221,1910,8086,1513,30,11537,154,1062,238,3,1462,163,1360,347,4,1874,568,3842,1226,23,5663,652,2911,935,14,4507,648,2933,881,9,4478,795,3161,754,16,4721,723,2001,448,6,3179,252,974,231,3,1463,32,296,59,0,391,3995,18544,5122,85,27744
40701,237,961,80,0,1280,127,754,49,3,939,292,1567,98,13,1962,503,1683,118,9,2310,635,2262,141,6,3044,916,2885,211,7,4017,1404,3398,227,6,5033,837,2106,174,0,3123,112,714,75,4,900,5064,16333,1176,35,22610,242,886,86,0,1210,152,753,45,0,942,414,1625,110,5,2150,742,1726,118,0,2587,799,2302,172,0,3269,1131,3232,195,5,4556,1683,3647,245,3,5584,784,2181,194,4,3172,97,1016,121,4,1229,6042,17353,1281,21,24696,474,1843,162,0,2483,279,1508,92,6,1880,704,3194,211,11,4116,1245,3403,241,4,4896,1433,4561,315,4,6312,2050,6115,406,8,8575,3087,7050,467,10,10613,1630,4289,366,5,6289,204,1726,195,3,2132,11106,33686,2461,58,47307
40702,323,1509,169,0,2002,214,1411,161,5,1794,520,2943,416,17,3899,819,2580,466,7,3870,1014,2957,424,3,4401,991,3319,367,5,4677,1034,2796,299,9,4141,499,1362,200,0,2057,76,509,79,5,670,5483,19378,2586,56,27502,358,1305,131,0,1792,240,1212,102,0,1557,569,2828,218,11,3624,1125,2523,222,3,3881,1047,2954,251,3,4256,1081,3171,255,11,4524,1186,2461,221,6,3875,572,1576,212,6,2365,80,824,161,0,1068,6255,18861,1771,45,26932,675,2810,301,5,3789,453,2627,264,8,3355,1086,5767,637,27,7524,1943,5105,686,12,7752,2056,5914,673,11,8656,2077,6486,618,16,9201,2219,5258,526,18,8012,1070,2937,404,6,4415,156,1336,237,5,1733,11741,38240,4352,99,54437
40703,323,1481,203,0,2003,239,1431,188,79,1931,531,3023,511,365,4427,673,2629,516,157,3978,831,3260,449,38,4571,1026,3890,440,5,5363,1246,3475,390,4,5120,610,1876,222,0,2709,103,651,87,0,841,5575,21717,3004,653,30956,298,1269,163,0,1741,230,1238,106,9,1583,585,3001,247,36,3872,894,2444,243,14,3606,1076,3088,306,12,4482,1199,3783,313,12,5308,1378,3065,371,3,4816,672,1913,245,3,2830,107,1016,123,0,1248,6449,20815,2121,94,29474,622,2752,370,4,3746,467,2671,294,90,3521,1116,6023,754,399,8299,1572,5079,760,171,7581,1910,6345,759,46,9049,2219,7670,754,23,10667,2629,6547,760,7,9935,1287,3784,460,4,5537,208,1662,214,0,2091,12023,42534,5130,745,60429
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,5,19,0,6,6,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,8,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,5,19,0,6,6,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,8,7,40
50101,272,1226,109,0,1610,123,806,60,15,998,280,2088,247,47,2655,622,2502,241,25,3393,822,2566,241,8,3637,694,2550,243,9,3493,875,2403,202,4,3478,453,1173,126,4,1750,80,377,58,0,518,4206,15690,1526,110,21525,334,1000,108,3,1448,116,688,66,0,864,400,2322,227,18,2968,1113,2827,245,10,4200,1069,2773,239,8,4083,956,2807,255,11,4027,1133,2345,216,5,3694,433,1257,144,0,1835,91,642,69,0,803,5653,16664,1560,49,23931,609,2226,216,3,3057,236,1492,125,15,1865,682,4412,471,65,5622,1740,5331,488,34,7589,1894,5333,478,14,7724,1650,5360,502,20,7526,2005,4751,410,9,7178,890,2421,272,4,3585,172,1025,123,0,1322,9859,32355,3084,160,45456
50102,542,2604,192,4,3343,265,2194,186,0,2647,561,4713,552,19,5847,955,4928,546,10,6441,1094,5043,495,12,6639,1057,5136,379,6,6579,1033,4135,319,7,5490,521,2016,202,6,2740,78,617,133,0,833,6095,31383,3008,60,40558,652,2431,190,3,3279,355,1994,134,0,2488,834,5081,353,13,6284,1620,4953,321,4,6902,1603,5310,317,4,7232,1415,5284,279,11,6989,1253,4088,259,7,5608,566,2261,259,8,3087,83,972,237,0,1289,8378,32379,2357,58,43171,1194,5033,388,11,6624,620,4186,319,7,5137,1401,9792,907,35,12136,2577,9881,869,16,13339,2693,10356,817,13,13875,2471,10421,661,16,13569,2281,8221,580,14,11100,1082,4277,460,7,5826,164,1588,370,0,2126,14478,63763,5369,122,83728
50103,111,443,59,0,610,65,374,42,8,484,145,759,95,25,1027,254,847,106,8,1214,379,1022,139,0,1540,442,1312,148,0,1903,531,1167,130,3,1832,214,597,87,0,898,27,169,27,0,216,2169,6682,828,41,9730,132,413,63,0,604,62,272,33,13,375,206,780,70,14,1074,476,774,115,6,1372,463,1001,131,0,1589,575,1329,129,6,2039,542,1023,111,0,1677,239,549,89,0,873,18,237,29,0,277,2718,6365,757,41,9877,239,854,118,3,1211,124,643,71,22,858,358,1534,163,39,2098,729,1622,224,10,2587,843,2018,265,4,3129,1015,2640,279,9,3943,1072,2192,242,4,3511,451,1143,175,0,1769,48,397,50,0,495,4885,13053,1585,88,19606
50201,413,2399,167,0,2984,216,2111,143,0,2464,382,4035,273,5,4696,628,4110,264,10,5010,662,4702,273,8,5641,637,5224,232,6,6097,930,5354,279,12,6569,590,3363,249,6,4208,100,1025,150,0,1269,4554,32322,2029,45,38956,497,2267,173,0,2934,350,2100,135,5,2594,661,4653,290,11,5611,1181,4667,309,6,6158,1087,5271,296,8,6662,1117,5807,250,10,7181,1295,5636,258,12,7195,648,3527,344,5,4524,106,1368,307,5,1783,6936,35293,2354,56,44640,912,4669,343,4,5921,570,4209,272,3,5056,1036,8689,563,19,10308,1809,8774,570,15,11171,1751,9972,569,12,12309,1756,11026,476,16,13280,2218,10990,540,21,13763,1237,6890,598,4,8737,206,2399,450,5,3055,11489,67624,4381,100,83597
50301,973,1943,88,7,3014,735,1799,99,15,2651,617,2554,173,26,3372,797,2542,157,12,3510,1354,3145,126,18,4643,1099,2924,142,24,4190,930,2407,132,11,3481,548,1623,147,11,2327,111,677,103,5,895,7165,19621,1164,131,28078,1173,1768,114,12,3080,904,1563,111,10,2587,708,2505,176,18,3418,1302,2778,166,17,4259,1906,3179,137,12,5237,1269,3064,137,18,4480,1004,2641,171,18,3827,609,1829,200,6,2638,122,1066,174,0,1366,8993,20399,1393,115,30898,2144,3720,206,21,6091,1637,3365,209,25,5234,1331,5062,351,47,6786,2097,5327,327,29,7774,3258,6325,261,36,9875,2364,5988,278,42,8671,1936,5046,304,33,7307,1158,3449,348,15,4973,233,1743,279,8,2262,16154,40015,2552,243,58971
50302,463,1549,106,8,2128,648,2744,333,76,3797,1566,9230,1071,202,12062,1467,7472,796,130,9863,1405,5050,652,111,7219,1062,4476,508,74,6120,855,3262,377,30,4524,370,1548,252,11,2181,68,620,126,3,816,7902,35949,4217,642,48709,611,1498,118,12,2240,1021,3021,326,50,4419,2039,9352,810,157,12362,1917,6461,544,46,8968,1771,4578,371,50,6767,1259,4202,302,31,5794,1005,3217,314,39,4567,451,1708,226,12,2399,89,1198,185,0,1473,10162,35237,3189,400,48991,1072,3045,224,17,4367,1668,5765,654,128,8215,3602,18586,1880,360,24423,3383,13937,1340,175,18834,3179,9625,1024,158,13985,2320,8679,808,108,11914,1861,6477,686,63,9091,824,3252,474,21,4578,156,1817,308,7,2293,18065,71190,7406,1040,97703
50401,300,1630,75,0,2013,315,2053,135,5,2507,727,5426,311,12,6477,757,5179,277,13,6225,809,4114,210,7,5148,597,3804,193,10,4617,542,3029,130,8,3709,269,1715,105,7,2096,38,591,67,0,693,4366,27542,1508,58,33476,419,1368,74,0,1860,448,1856,108,3,2411,1002,5485,280,16,6779,1202,4893,244,7,6349,1070,4108,197,6,5373,748,3924,147,18,4843,648,3408,133,23,4206,302,1993,144,3,2446,57,1054,124,0,1228,5889,28087,1443,81,35491,716,2999,151,0,3870,768,3901,248,7,4925,1723,10910,589,23,13252,1963,10073,523,19,12575,1877,8219,400,16,10519,1354,7733,340,31,9452,1184,6430,261,30,7911,571,3708,253,5,4539,95,1644,186,0,1922,10252,55625,2953,140,68970
50402,240,1027,77,0,1347,132,935,220,0,1287,247,1638,727,5,2618,356,1724,640,3,2717,513,2027,391,5,2940,436,2210,229,10,2879,417,1780,108,3,2305,214,945,80,0,1241,24,262,51,0,340,2587,12551,2519,24,17674,264,928,60,0,1254,183,748,46,5,982,343,1683,98,6,2128,681,1795,108,0,2590,723,2176,111,6,3014,586,2301,94,0,2985,532,1817,87,4,2441,247,1016,85,0,1344,34,372,87,0,493,3593,12830,782,21,17225,507,1959,133,0,2599,319,1684,270,5,2271,596,3318,828,10,4750,1035,3520,749,3,5305,1242,4203,507,8,5949,1021,4508,322,10,5863,945,3593,198,5,4744,459,1960,164,0,2590,56,637,134,0,828,6172,25382,3297,51,34902
50403,668,3964,232,0,4865,454,3918,219,49,4644,863,8836,571,16,10284,1214,8818,534,6,10578,1120,7270,446,7,8844,740,6509,319,25,7587,595,4182,212,16,5012,271,1933,144,7,2353,35,530,84,4,656,5969,45950,2765,138,54819,809,3426,231,4,4476,636,3630,245,8,4516,1330,9700,642,26,11690,1786,8793,557,14,11147,1477,7807,399,14,9698,1084,6739,293,48,8175,736,4280,248,33,5294,304,2111,193,7,2608,22,849,143,3,1021,8184,47341,2946,156,58628,1481,7392,463,5,9340,1088,7544,467,54,9160,2184,18536,1214,41,21976,3000,17608,1091,21,21720,2596,15071,847,18,18541,1823,13248,611,71,15765,1335,8467,460,52,10302,577,4037,337,12,4962,63,1385,224,4,1675,14152,93294,5715,295,113447
50501,828,4374,130,0,5338,654,3905,134,4,4698,784,6676,266,16,7739,1568,8017,319,13,9921,1994,8288,292,16,10591,1284,8262,212,20,9780,1309,6908,179,15,8405,515,2984,153,8,3658,70,908,87,4,1074,9015,50333,1773,90,61205,1017,3809,114,4,4951,855,3197,100,11,4165,1055,6820,277,17,8169,2470,8178,282,13,10937,2511,8710,256,14,11489,1617,9190,226,17,11051,1451,7276,215,18,8959,501,3365,222,9,4099,61,1537,181,0,1780,11539,52083,1875,100,65608,1849,8186,249,3,10284,1510,7106,232,15,8863,1846,13495,543,31,15912,4039,16189,606,27,20863,4507,17000,546,33,22085,2904,17458,434,43,20833,2757,14188,392,31,17363,1016,6343,376,17,7753,131,2447,268,3,2856,20557,102414,3645,195,126814
50502,998,4107,207,7,5313,786,4658,335,7,5793,1581,13119,863,36,15600,1960,12338,747,20,15069,2104,9725,543,30,12403,1415,8560,375,33,10380,1317,6544,306,33,8202,801,4074,270,13,5154,137,1754,159,0,2048,11101,64872,3812,183,79967,1187,3542,228,3,4962,1186,4594,286,15,6090,2173,14061,896,46,17168,2915,12278,702,25,15923,2745,9835,457,35,13065,1804,9110,363,62,11340,1725,7706,405,33,9870,907,5336,383,12,6645,182,2922,269,4,3371,14824,69393,3991,231,88433,2185,7645,436,13,10279,1975,9257,627,28,11877,3750,27188,1752,78,32770,4876,24615,1450,46,30995,4842,19559,1001,64,25471,3222,17673,738,87,21718,3044,14253,710,62,18067,1709,9412,658,25,11802,318,4668,433,4,5422,25922,134267,7799,410,168401
50503,789,5955,323,3,7066,660,5645,294,11,6607,987,11461,563,50,13062,1548,11901,566,25,14037,1522,11064,442,11,13038,883,8724,321,24,9958,741,5777,202,24,6741,377,2882,194,8,3460,61,818,124,0,1004,7567,64222,3025,158,74972,1011,5407,287,4,6707,899,5272,252,19,6442,1622,12690,574,27,14914,2488,12709,575,21,15791,2042,11823,465,17,14347,1253,9212,317,43,10825,962,6335,267,34,7593,454,3382,289,14,4137,64,1263,240,3,1570,10797,68093,3271,177,82337,1799,11366,605,10,13777,1558,10917,547,25,13050,2607,24152,1139,81,27976,4033,24610,1137,50,29833,3564,22886,903,24,27384,2138,17943,635,63,20779,1704,12108,468,55,14335,833,6263,487,18,7601,125,2075,370,3,2572,18366,132315,6291,334,157309
50601,331,2199,155,0,2688,251,2188,158,5,2602,550,5504,370,7,6438,955,6039,328,9,7329,642,4351,273,7,5267,495,3657,207,12,4369,457,2637,123,26,3244,188,1288,98,11,1584,17,351,67,0,432,3894,28217,1775,74,33963,451,2074,149,7,2677,397,2084,151,3,2627,880,6052,365,3,7297,1320,6084,351,5,7757,864,4275,240,6,5387,634,3864,170,38,4695,590,2924,144,35,3688,208,1365,124,13,1707,25,471,101,0,595,5363,29196,1780,103,36441,785,4273,311,7,5366,649,4275,303,7,5231,1425,11562,728,17,13733,2276,12124,676,12,15092,1507,8628,505,16,10657,1125,7520,379,48,9069,1049,5559,263,60,6932,400,2654,226,21,3295,45,824,166,0,1023,9258,57409,3554,176,70401
50602,272,1236,113,0,1625,354,2257,269,15,2902,827,6389,574,23,7815,760,5005,474,21,6257,653,3648,383,27,4714,463,3347,272,28,4107,394,2201,186,13,2791,138,1073,105,10,1323,26,393,65,0,485,3894,25550,2441,133,32014,346,1114,93,0,1559,545,2120,188,8,2866,1041,6085,484,21,7643,1037,4421,365,13,5837,871,3240,281,4,4404,562,3052,222,27,3859,490,2295,159,19,2965,153,1266,133,9,1556,39,659,100,0,796,5089,24248,2038,108,31483,619,2346,207,3,3185,903,4372,461,24,5764,1872,12471,1064,53,15461,1794,9424,841,29,12093,1523,6891,668,38,9120,1024,6391,497,54,7963,887,4500,337,34,5758,291,2339,236,10,2877,67,1053,166,0,1279,8983,49796,4480,241,63503
50603,580,2382,113,0,3072,723,3300,228,11,4264,828,6454,456,28,7768,900,5555,274,24,6759,992,4530,205,27,5757,702,3872,159,36,4764,615,3108,125,30,3870,313,1695,137,6,2160,67,594,138,8,810,5721,31497,1833,168,39217,774,2156,107,4,3038,861,2643,194,6,3704,986,5831,425,20,7265,1289,5669,290,12,7265,1239,4473,188,10,5916,878,4189,159,44,5268,766,3419,123,40,4356,405,1983,253,16,2648,77,1010,291,4,1384,7279,31373,2035,166,40849,1350,4537,217,4,6115,1582,5944,419,22,7969,1821,12290,874,54,15030,2192,11225,569,35,14020,2238,9002,399,40,11674,1577,8067,317,78,10036,1375,6529,246,73,8227,717,3679,392,25,4809,145,1604,435,12,2189,12997,62875,3865,330,80070
50604,488,3321,292,0,4098,459,3551,332,14,4356,691,6904,900,20,8502,1025,7937,795,24,9781,919,6468,500,20,7904,569,5284,258,20,6129,558,4094,191,29,4870,295,1905,148,8,2356,40,569,100,5,715,5039,40038,3514,131,48717,604,2950,206,6,3767,644,3095,232,7,3978,956,7249,573,17,8789,1519,7649,492,13,9676,1175,6336,328,12,7854,854,5407,218,48,6530,684,4230,214,47,5167,332,2183,204,12,2733,55,921,180,3,1158,6825,40013,2646,163,49651,1090,6273,498,5,7866,1113,6648,562,17,8334,1644,14148,1472,36,17300,2543,15593,1287,31,19460,2085,12811,825,37,15759,1421,10695,477,67,12658,1244,8317,402,75,10043,630,4091,351,18,5093,92,1482,286,6,1873,11863,80052,6164,294,98372
50605,304,1468,73,0,1852,216,1363,67,4,1650,299,2525,136,12,2965,546,3004,154,4,3710,621,2925,122,4,3674,421,2778,119,0,3320,514,2227,87,6,2826,307,1263,74,3,1638,39,446,48,0,533,3266,17998,875,32,22171,389,1260,77,0,1730,264,1133,50,0,1450,451,2657,135,7,3243,898,2979,167,0,4044,843,2918,128,0,3885,629,2847,99,6,3583,655,2409,99,0,3168,355,1417,109,0,1875,57,620,61,0,736,4537,18242,919,15,23717,703,2731,151,4,3581,485,2491,116,9,3102,747,5184,267,14,6209,1440,5986,319,3,7749,1463,5848,248,5,7559,1050,5627,219,7,6904,1170,4635,185,7,5990,658,2676,183,6,3516,92,1064,108,7,1266,7807,36237,1790,51,45883
50606,136,755,50,0,947,89,699,41,0,828,188,1764,140,0,2099,296,1741,199,3,2233,243,1486,151,3,1879,205,1284,99,3,1585,163,796,66,4,1033,61,396,24,0,480,0,97,9,0,108,1382,9025,777,14,11192,178,790,38,0,1000,127,688,32,0,845,316,2153,92,0,2565,453,1791,86,0,2326,414,1507,67,5,1985,277,1314,55,9,1646,197,804,42,9,1044,70,354,19,3,445,8,118,13,0,145,2029,9517,431,27,12005,308,1542,90,0,1951,216,1387,74,0,1674,509,3916,233,0,4662,743,3529,279,4,4561,653,2985,213,3,3865,473,2598,153,8,3234,355,1597,107,9,2080,133,752,42,3,927,12,221,17,0,252,3410,18543,1214,37,23199
50607,497,875,30,3,1407,346,1301,79,6,1728,493,2492,166,22,3174,459,2170,106,21,2753,542,1797,91,13,2441,453,1769,80,11,2309,505,1586,89,13,2190,182,822,85,0,1097,38,328,80,0,449,3514,13137,804,89,17546,383,692,42,3,1118,471,1173,69,5,1717,576,2498,142,19,3235,706,2060,122,11,2899,714,1909,96,13,2725,613,1999,96,7,2723,538,1780,104,16,2436,244,1008,124,0,1372,45,582,164,0,790,4282,13703,959,71,19016,878,1565,78,3,2528,822,2473,145,13,3446,1063,4994,305,43,6409,1167,4230,232,23,5659,1253,3702,189,21,5164,1065,3768,177,22,5025,1045,3362,192,30,4622,427,1827,211,0,2467,83,911,244,0,1232,7796,26838,1764,164,36564
