SA3_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
20303,96,2181,136,0,2415,83,1868,84,0,2035,258,3875,180,7,4326,519,4782,244,8,5552,761,4503,246,3,5518,982,4414,249,3,5648,884,4983,301,5,6179,327,2477,233,4,3041,80,684,124,0,894,3995,29780,1806,28,35610,91,2041,145,0,2280,128,1679,86,0,1898,445,4085,199,3,4742,895,5108,258,12,6275,1409,4546,245,8,6209,1801,4688,275,8,6765,1253,5054,304,3,6612,438,2628,272,0,3341,56,1075,225,0,1356,6514,30909,2005,38,39469,192,4219,286,0,4692,204,3552,174,0,3933,705,7959,383,11,9067,1415,9894,498,17,11825,2171,9052,495,13,11729,2779,9096,522,14,12414,2139,10044,604,6,12790,764,5109,500,3,6382,132,1759,354,0,2245,10503,60692,3810,72,75078
20401,86,1564,195,3,1856,86,1435,188,5,1713,217,2618,317,16,3168,355,2546,317,8,3221,528,2982,366,5,3879,659,3499,427,4,4581,517,3525,343,6,4392,219,1858,209,0,2286,53,512,64,0,625,2726,20543,2416,44,25731,107,1385,214,5,1709,118,1125,170,6,1418,318,2574,291,15,3200,576,2517,288,3,3382,925,2806,355,4,4090,1032,3307,384,8,4727,747,3128,321,0,4196,276,1747,197,0,2222,35,815,116,0,966,4146,19384,2322,42,25900,194,2953,409,11,3565,209,2558,356,10,3134,534,5191,606,30,6362,933,5062,601,10,6603,1455,5783,714,11,7970,1697,6799,803,9,9313,1259,6653,662,5,8584,494,3605,399,0,4506,92,1322,180,0,1593,6866,39925,4742,87,51625
20402,71,1187,119,0,1382,49,886,79,0,1017,192,1991,186,7,2373,290,1946,181,7,2423,436,2247,192,0,2876,580,2561,225,3,3372,428,2607,228,0,3260,239,1481,160,0,1887,57,486,93,0,642,2352,15398,1463,20,19231,77,1135,123,0,1332,81,898,78,0,1058,332,2014,178,7,2518,511,1962,189,0,2667,786,2259,203,3,3252,983,2431,218,3,3640,628,2534,184,0,3346,272,1592,236,0,2107,46,805,157,0,1006,3715,15634,1559,17,20925,148,2320,245,0,2717,134,1786,154,0,2072,526,4002,356,6,4892,799,3909,369,11,5093,1219,4510,403,3,6127,1571,4996,440,4,7008,1051,5137,415,0,6605,516,3078,394,4,3990,103,1296,251,0,1647,6069,31031,3018,38,40153
20403,120,2161,221,0,2499,131,1914,197,9,2247,309,3922,363,27,4618,498,3615,355,9,4473,658,3780,321,5,4771,768,4034,306,0,5114,587,3655,286,0,4535,269,1757,169,0,2195,72,517,69,0,655,3411,25364,2282,55,31109,129,1920,176,0,2229,162,1703,167,0,2028,517,3735,321,27,4607,912,3722,304,6,4943,1201,3639,280,6,5125,1298,3875,277,8,5457,838,3480,243,5,4562,327,1954,225,0,2495,49,857,151,0,1059,5441,24888,2136,58,32519,257,4081,396,0,4731,289,3617,363,7,4279,822,7658,681,56,9226,1415,7337,658,12,9415,1864,7417,608,7,9896,2073,7911,578,14,10578,1419,7140,526,10,9098,595,3708,392,0,4696,120,1371,221,0,1711,8850,50247,4422,112,63632
20501,67,1426,121,0,1617,106,1253,94,0,1450,241,2937,190,3,3378,370,2570,232,6,3183,449,2617,202,4,3266,608,2705,183,3,3503,412,2693,162,0,3266,231,1474,130,0,1836,50,415,59,0,525,2536,18093,1376,23,22017,100,1403,120,0,1621,121,1235,75,5,1431,428,3096,241,11,3785,651,2532,208,3,3392,856,2557,192,9,3599,1034,2669,179,3,3880,632,2656,162,0,3448,236,1551,158,0,1947,30,682,94,0,806,4092,18375,1427,27,23920,166,2826,236,0,3235,233,2485,165,5,2884,672,6038,435,17,7163,1024,5103,435,16,6578,1303,5170,386,10,6867,1641,5379,360,7,7385,1042,5347,326,0,6711,465,3024,292,0,3787,84,1093,155,0,1339,6622,36469,2803,49,45941
20502,71,1006,158,0,1236,56,811,89,0,957,193,1746,204,15,2155,259,1686,220,3,2166,421,1990,233,0,2651,592,2805,263,3,3673,522,3474,297,5,4297,268,1870,215,0,2350,67,466,100,0,637,2455,15853,1775,30,20107,95,865,129,0,1093,85,728,90,0,906,282,1829,199,6,2316,452,1753,217,0,2419,726,2057,229,0,3017,962,2771,261,8,4001,696,3132,290,5,4122,290,1832,215,6,2337,40,649,170,0,863,3633,15611,1812,15,21068,168,1871,286,0,2324,142,1541,174,0,1862,475,3571,406,16,4472,700,3444,433,3,4584,1156,4046,458,0,5666,1553,5582,527,9,7675,1223,6601,590,7,8418,559,3700,423,6,4686,106,1107,275,0,1492,6087,31464,3585,38,41176
20503,94,1527,180,7,1809,102,1186,92,8,1382,251,2523,229,7,3004,413,2858,283,0,3562,611,3338,287,6,4246,897,4122,333,0,5360,787,4477,374,0,5643,367,2256,286,0,2910,71,622,152,0,839,3586,22909,2224,29,28752,130,1491,176,0,1795,123,1032,71,5,1233,414,2646,243,6,3305,662,2905,296,6,3870,1079,3204,264,3,4548,1526,4086,331,3,5945,1025,4451,384,3,5870,383,2293,298,0,2981,57,991,176,0,1226,5393,23106,2242,33,30774,226,3017,359,7,3604,230,2213,165,14,2614,662,5172,470,13,6313,1073,5763,580,13,7428,1688,6539,555,14,8791,2423,8215,666,4,11305,1813,8927,763,3,11511,746,4552,587,7,5895,127,1614,328,0,2069,8984,46009,4469,66,59527
20504,90,1931,219,0,2243,147,1828,196,3,2173,345,4035,416,25,4823,496,3439,388,13,4334,664,3451,367,8,4494,783,3866,380,11,5040,587,3495,351,0,4431,323,1783,260,0,2367,72,562,157,0,789,3508,24381,2740,66,30696,129,1792,200,0,2124,184,1812,204,0,2203,626,4042,429,12,5108,870,3321,412,8,4613,1134,3329,338,0,4803,1327,3718,343,0,5401,778,3480,353,3,4615,341,2003,322,0,2670,39,963,240,0,1245,5431,24459,2856,32,32772,220,3727,420,0,4370,325,3636,402,3,4376,973,8075,846,38,9925,1368,6759,802,22,8948,1803,6777,707,14,9294,2113,7589,720,15,10440,1363,6969,709,3,9046,662,3786,587,0,5033,112,1521,398,0,2032,8937,48843,5594,100,63471
20505,87,1098,127,3,1312,64,974,146,4,1188,182,2062,524,19,2790,283,1893,480,15,2665,384,1941,260,6,2600,491,2465,236,6,3197,385,2499,243,0,3133,159,1158,108,0,1425,34,322,55,0,412,2071,14420,2176,57,18718,82,1039,117,0,1235,79,866,82,0,1032,265,1984,198,9,2452,452,1900,209,6,2565,654,2023,210,0,2881,852,2267,179,0,3303,546,2247,207,0,2997,189,1255,155,0,1598,37,499,74,0,611,3155,14087,1426,16,18685,171,2133,243,3,2543,145,1846,228,3,2218,444,4051,722,23,5247,734,3792,689,12,5234,1037,3966,471,9,5487,1342,4735,416,5,6501,931,4750,445,4,6129,349,2416,259,0,3026,70,823,133,3,1027,5227,28499,3604,73,37405
20601,95,1514,52,3,1663,180,2955,129,7,3265,603,9212,449,16,10274,648,6584,307,18,7551,973,4274,210,7,5468,819,2932,157,16,3922,386,1993,137,5,2527,192,1238,102,6,1536,88,565,69,6,727,3982,31264,1608,77,36937,105,1531,54,0,1696,229,3314,137,4,3686,807,9879,418,16,11128,975,6566,239,4,7785,1512,3927,174,8,5617,1279,2838,139,11,4268,614,2277,126,13,3025,283,1604,136,3,2024,63,982,85,0,1137,5874,32920,1498,72,40361,205,3045,103,6,3355,411,6262,268,13,6951,1414,19095,862,33,21401,1620,13152,541,27,15331,2489,8199,386,11,11088,2099,5768,288,31,8193,999,4273,261,21,5552,481,2835,239,7,3564,147,1550,154,10,1860,9856,64188,3110,151,77302
20602,59,1136,27,0,1218,84,1230,72,0,1388,281,4295,177,0,4759,358,3597,155,3,4112,626,2933,124,4,3684,571,1958,93,5,2627,232,1313,71,8,1624,125,797,60,0,988,57,349,52,0,456,2388,17609,834,21,20851,53,1136,47,0,1239,119,1295,39,4,1457,428,5002,188,6,5623,591,3678,140,10,4415,991,2895,112,6,4006,855,1943,86,7,2886,382,1447,75,6,1909,160,1014,97,0,1270,44,548,99,0,693,3628,18954,886,31,23500,105,2272,77,0,2455,208,2521,118,3,2841,715,9300,365,3,10383,954,7274,292,7,8526,1618,5828,236,8,7690,1426,3904,181,9,5510,607,2765,143,15,3533,287,1816,157,0,2261,103,895,153,0,1150,6018,36564,1719,53,44351
20603,71,1584,74,0,1730,132,2130,121,5,2391,322,5249,316,14,5906,449,4247,235,4,4936,727,3590,219,12,4551,791,2826,183,6,3798,422,2087,97,3,2613,158,982,58,3,1197,53,404,45,0,502,3130,23094,1351,48,27624,85,1539,66,0,1691,193,2166,123,0,2485,469,5498,363,12,6341,642,4392,245,15,5291,1170,3504,182,13,4874,1201,2653,144,7,4001,567,2151,105,7,2832,205,1240,90,0,1540,35,811,68,0,918,4576,23949,1389,53,29967,151,3123,140,0,3418,331,4299,243,4,4876,795,10741,686,26,12244,1087,8635,481,18,10225,1898,7100,405,29,9424,1987,5478,325,11,7802,993,4239,207,8,5444,359,2217,148,3,2733,93,1219,108,0,1419,7702,47046,2740,102,57588
20604,111,2633,295,47,3090,296,10730,1007,107,12140,875,23583,2492,210,27161,754,10605,1358,107,12829,640,4929,753,141,6466,622,3677,547,89,4930,369,2613,354,40,3375,181,1246,177,8,1606,29,380,89,3,506,3881,60394,7073,755,72106,113,3185,286,41,3626,411,11970,1069,95,13549,1018,23287,2254,190,26749,900,9179,1029,74,11187,922,4524,586,85,6115,923,3475,424,65,4890,592,2495,326,37,3453,218,1279,184,6,1680,31,637,135,3,809,5118,60035,6300,598,72053,225,5819,584,92,6714,710,22697,2084,198,25687,1896,46868,4748,400,53914,1654,19786,2394,182,24014,1567,9453,1340,227,12579,1542,7151,971,157,9820,959,5105,679,79,6828,392,2523,361,13,3288,61,1024,220,9,1313,8999,120424,13372,1354,144153
20605,78,1509,110,3,1691,146,2390,282,13,2824,491,9599,909,34,11034,692,7535,673,23,8925,961,5575,556,9,7109,1067,4204,419,22,5715,461,3041,304,9,3816,199,1576,197,6,1987,50,428,101,0,573,4150,35853,3551,119,43672,84,1449,86,5,1624,175,2477,232,14,2892,658,10453,860,34,12015,932,7645,639,16,9230,1457,5471,414,22,7366,1452,3866,341,28,5689,699,3046,216,15,3970,269,1652,214,7,2138,60,598,198,3,860,5786,36654,3203,138,45777,157,2958,199,6,3318,317,4864,516,24,5715,1151,20055,1773,71,23052,1626,15176,1309,38,18153,2420,11048,968,27,14467,2521,8063,763,56,11401,1160,6084,522,20,7785,468,3230,408,14,4125,110,1026,295,3,1433,9929,72503,6752,260,89449
20606,30,794,68,0,898,114,1860,117,14,2103,394,7474,461,22,8356,345,4211,286,21,4858,464,2536,199,19,3228,531,2102,172,13,2813,314,1766,126,6,2210,161,1211,116,0,1492,51,420,72,0,537,2406,22376,1623,96,26493,52,923,74,13,1060,162,2466,186,11,2824,467,8029,500,20,9014,468,3933,267,15,4680,718,2510,216,18,3461,777,2010,146,15,2950,519,2061,158,14,2749,259,1504,142,8,1908,55,658,141,0,850,3474,24090,1827,101,29496,85,1721,143,13,1957,272,4322,308,22,4924,859,15504,968,37,17371,815,8135,547,34,9539,1186,5047,413,46,6690,1303,4110,316,28,5760,834,3829,279,13,4959,422,2715,255,5,3394,106,1078,215,0,1392,5880,46463,3441,199,55988
20607,48,1067,81,4,1204,185,2544,210,7,2948,601,11522,731,39,12895,604,6746,512,24,7888,727,4092,344,10,5173,736,3224,345,9,4314,336,2325,227,3,2892,155,1184,139,0,1484,53,381,66,3,505,3441,33094,2655,100,39296,68,1267,82,3,1423,218,3180,208,7,3610,875,12084,724,26,13707,763,6079,438,14,7294,1125,3739,290,8,5168,1074,2813,260,20,4169,606,2488,231,11,3336,211,1439,152,0,1801,37,708,72,0,818,4983,33791,2457,92,41325,121,2337,164,6,2626,400,5723,421,18,6558,1474,23607,1455,67,26600,1365,12830,950,34,15180,1853,7831,638,20,10338,1810,6040,609,30,8487,951,4810,458,14,6228,369,2626,293,0,3286,92,1090,139,3,1322,8428,66889,5117,193,80623
20701,283,5575,174,16,6043,361,5612,184,21,6176,606,9297,442,27,10364,917,8174,320,28,9446,1795,8719,355,83,10957,2107,7356,260,58,9769,1198,5800,197,42,7232,539,3514,179,14,4242,202,1483,118,3,1815,8002,55525,2229,284,66034,271,5325,170,11,5777,401,5355,179,14,5950,802,9322,382,25,10531,1457,9033,347,26,10864,3054,9248,354,36,12694,3176,7158,254,53,10645,1823,6207,261,37,8338,764,4364,269,19,5417,166,2684,282,0,3124,11917,58696,2500,227,73342,552,10903,342,23,11820,759,10967,368,31,12129,1409,18611,825,55,20897,2368,17209,671,53,20303,4855,17962,713,120,23653,5280,14513,514,109,20414,3021,12007,461,78,15569,1310,7880,442,32,9659,363,4167,399,8,4937,19916,114221,4729,509,139372
20702,134,2547,99,0,2787,197,2694,102,5,2999,382,5044,232,11,5680,671,5357,247,26,6301,1034,4681,201,37,5950,1111,4331,154,35,5627,617,3745,122,20,4505,492,3073,150,13,3726,203,1285,105,3,1593,4849,32763,1417,147,39163,113,2341,73,0,2535,182,2333,74,10,2596,457,5047,240,9,5752,1030,5668,234,13,6952,1572,4771,208,25,6574,1649,4589,172,53,6460,987,4390,172,38,5585,592,3745,201,10,4549,133,1854,172,0,2170,6720,34743,1549,161,43169,257,4890,169,5,5320,378,5034,173,15,5598,844,10093,472,19,11425,1701,11024,487,39,13256,2604,9454,406,59,12524,2753,8919,327,86,12085,1608,8132,290,58,10091,1090,6813,351,20,8279,335,3146,281,0,3759,11570,67507,2958,301,82336
20703,133,2979,115,3,3227,213,4261,311,25,4809,432,7231,600,26,8288,614,5975,315,24,6918,1082,5321,262,40,6697,1036,4383,171,29,5627,584,3344,187,26,4141,406,2133,139,4,2683,165,1025,118,3,1308,4665,36646,2225,176,43707,149,2973,107,13,3235,247,3819,259,16,4341,516,6986,499,28,8038,934,6081,292,25,7329,1714,5549,234,29,7517,1575,4358,199,32,6164,969,3770,192,34,4968,459,2939,215,11,3622,116,1817,245,0,2176,6681,38291,2240,186,47398,278,5951,217,16,6466,463,8076,573,38,9149,945,14219,1105,59,16327,1549,12052,604,45,14255,2791,10871,493,66,14216,2607,8745,374,63,11790,1553,7118,378,56,9110,864,5076,356,16,6310,282,2835,363,3,3485,11349,74935,4467,359,91107
20801,108,3335,106,0,3555,182,2473,68,8,2737,282,3334,152,10,3784,484,4703,211,11,5417,1097,6157,267,24,7553,1324,5065,158,13,6555,773,3999,143,13,4929,369,2459,153,9,2987,132,965,109,0,1205,4765,32492,1375,96,38722,141,3080,112,6,3334,172,2177,54,0,2403,367,3557,159,11,4094,799,5266,243,3,6312,1886,6349,268,24,8533,2164,4808,188,12,7175,1157,4354,227,17,5756,477,3038,246,12,3771,108,1801,255,3,2167,7265,34434,1750,90,43544,251,6410,220,8,6887,354,4655,124,4,5140,647,6898,311,27,7881,1285,9968,459,17,11730,2984,12508,537,51,16082,3486,9870,348,27,13731,1931,8358,367,28,10685,850,5490,399,18,6758,243,2765,363,5,3378,12029,66928,3129,183,82266
20802,181,4107,133,5,4427,325,4462,233,21,5039,649,10315,611,17,11592,1064,9520,447,17,11050,1690,8187,330,21,10234,1635,6179,242,24,8075,922,5091,218,26,6257,394,2675,185,4,3256,180,1178,112,0,1469,7035,51715,2508,132,61392,215,3855,149,7,4231,373,4341,201,20,4930,809,10553,547,30,11936,1503,9876,430,30,11842,2692,8117,329,9,11153,2494,5900,238,44,8678,1390,5340,299,40,7079,558,3421,264,12,4249,121,2260,305,0,2691,10159,53660,2757,193,66774,398,7963,280,15,8656,694,8806,428,39,9971,1456,20867,1156,44,23523,2572,19399,880,42,22887,4384,16304,665,39,21389,4127,12077,481,60,16753,2316,10431,512,70,13332,949,6096,445,16,7504,300,3440,413,4,4157,17195,105376,5265,327,128175
20803,151,3147,122,0,3425,174,2755,109,3,3038,440,6199,348,20,7004,837,7358,326,7,8530,1382,7062,296,8,8758,1292,5608,244,11,7151,728,4220,211,7,5165,366,2487,230,4,3082,125,1004,117,0,1242,5495,39828,1996,70,47388,162,3111,97,0,3365,232,2642,98,0,2978,633,6515,336,17,7500,1322,7689,338,11,9365,2237,7059,287,11,9591,2054,5466,226,21,7768,1153,4684,276,12,6125,479,3185,264,6,3936,95,1883,178,8,2164,8366,42240,2101,86,52794,316,6256,214,0,6795,403,5394,209,3,6012,1076,12714,686,32,14510,2158,15044,666,15,17889,3622,14124,578,21,18343,3339,11074,471,34,14920,1882,8902,484,26,11288,842,5669,490,11,7014,216,2888,292,6,3405,13864,82074,4094,149,100185
20804,41,1189,34,0,1264,109,1393,51,7,1559,167,2736,186,7,3094,242,2235,117,5,2598,482,2138,84,17,2719,451,1687,69,8,2212,223,1373,63,6,1664,149,912,75,0,1142,52,370,56,0,482,1913,14030,738,45,16730,64,1224,25,0,1308,97,1423,46,4,1560,221,2757,133,7,3112,330,2320,113,6,2766,806,2189,72,6,3071,729,1693,79,9,2509,407,1607,89,4,2114,190,1130,106,6,1432,44,707,124,0,875,2875,15049,777,38,18740,104,2411,60,0,2574,201,2808,99,7,3123,384,5490,322,11,6209,574,4562,222,9,5359,1289,4322,155,23,5791,1175,3378,145,16,4721,629,2979,154,9,3775,340,2054,185,6,2569,98,1079,181,3,1357,4794,29076,1515,81,35467
20901,163,3328,136,4,3627,212,3249,186,11,3650,536,7100,383,17,8035,903,7540,348,6,8798,1348,6588,281,11,8229,1408,5283,256,6,6953,885,4665,229,10,5787,451,2837,192,5,3485,155,1016,138,4,1310,6055,41603,2144,80,49886,173,2920,100,8,3196,272,2986,128,3,3394,776,7183,334,21,8313,1377,7650,316,10,9350,2144,6262,251,8,8668,2300,5249,222,15,7791,1370,5062,272,25,6728,546,3407,229,8,4199,117,1845,200,3,2166,9079,42569,2061,98,53808,339,6245,235,6,6829,488,6234,315,6,7047,1309,14283,720,33,16348,2278,15195,662,14,18149,3490,12847,533,24,16896,3705,10532,482,21,14745,2257,9726,502,34,12522,998,6252,421,17,7685,271,2865,331,15,3479,15136,84170,4204,178,103693
20902,113,1933,140,0,2192,182,2934,236,9,3370,541,7899,601,19,9054,736,6288,431,11,7474,976,4888,334,3,6205,858,3572,266,9,4704,396,2596,216,10,3226,233,1762,181,9,2188,81,816,160,0,1062,4127,32692,2582,73,39474,100,1893,139,6,2143,245,2716,193,12,3163,699,7723,481,11,8912,1085,6167,356,8,7616,1571,4500,280,6,6361,1333,3457,225,17,5029,658,2776,233,11,3677,367,2265,222,6,2857,81,1339,254,0,1676,6144,32825,2374,83,41421,220,3823,282,6,4336,426,5655,431,23,6530,1239,15613,1080,34,17971,1824,12457,788,17,15087,2548,9384,620,9,12562,2183,7026,489,24,9730,1056,5367,445,25,6901,597,4023,406,11,5041,161,2156,412,0,2737,10264,65517,4950,156,80890
20903,101,2316,96,5,2512,128,1938,69,0,2127,212,2678,83,4,2972,438,3278,167,6,3884,784,4087,172,4,5054,949,3670,138,3,4761,523,2681,119,8,3326,172,1230,71,5,1471,34,283,28,0,351,3340,22151,944,28,26459,111,2135,69,0,2323,152,1675,49,0,1876,309,2595,98,6,3002,703,3417,144,3,4270,1402,3874,171,0,5448,1506,3264,150,3,4921,738,2596,128,5,3465,202,1198,83,0,1483,31,476,38,0,546,5158,21237,929,23,27344,206,4454,167,0,4835,279,3608,111,0,4002,520,5266,180,8,5970,1139,6697,310,7,8152,2189,7959,342,6,10499,2459,6933,287,7,9681,1264,5277,247,8,6798,375,2427,157,9,2960,68,762,70,0,902,8501,43383,1875,49,53797
20904,314,6690,455,5,7463,449,7225,556,14,8240,1303,16860,1230,24,19418,2071,17216,1080,30,20402,2121,12221,763,24,15131,1840,9475,577,28,11922,1147,7061,432,47,8693,584,3492,324,15,4417,161,1013,182,0,1356,9980,81264,5600,187,97035,379,6207,375,0,6966,574,6467,401,0,7449,2037,16932,1137,26,20132,3183,16179,972,24,20359,3587,11231,681,23,15519,3109,9354,545,71,13082,1695,7575,491,61,9819,541,4069,421,12,5037,82,1650,350,5,2085,15180,79670,5377,223,100447,699,12896,830,5,14425,1025,13696,955,17,15683,3339,33791,2364,47,39545,5254,33401,2055,54,40762,5705,23454,1447,44,30651,4947,18833,1123,105,25008,2836,14636,928,110,18509,1120,7563,746,29,9458,243,2663,531,5,3434,25165,160932,10978,411,197481
21001,68,1726,59,0,1856,95,1577,53,0,1725,229,3050,197,12,3484,475,3398,148,7,4024,792,3268,169,10,4236,723,2541,108,0,3370,435,2252,78,10,2776,288,1729,108,0,2121,96,706,56,0,862,3202,20251,974,35,24463,77,1577,51,0,1706,139,1345,54,0,1534,340,2946,148,3,3444,773,3264,156,8,4196,1240,3004,141,0,4385,1167,2481,107,9,3764,734,2606,118,13,3465,364,2120,140,6,2630,59,1051,72,0,1185,4899,20394,981,38,26311,145,3303,109,0,3560,232,2920,111,0,3257,574,5998,340,17,6932,1249,6660,300,10,8225,2029,6273,305,14,8621,1886,5022,211,11,7137,1166,4858,198,20,6242,647,3850,250,5,4750,161,1759,119,3,2043,8102,40647,1953,74,50774
21002,73,1035,84,0,1187,54,667,42,0,757,102,1274,78,0,1451,223,1734,82,4,2034,299,1916,115,4,2343,348,1709,115,3,2169,222,1314,74,0,1614,93,708,63,0,862,21,126,35,0,175,1431,10482,675,13,12604,65,914,79,0,1053,63,586,37,4,693,179,1275,64,0,1516,379,1810,110,0,2300,559,1872,113,0,2559,576,1503,93,0,2171,317,1317,85,4,1724,94,647,59,0,799,12,184,49,0,237,2241,10110,688,8,13052,138,1943,155,0,2245,111,1252,81,4,1450,279,2552,134,0,2968,601,3541,185,3,4344,866,3796,237,4,4898,918,3213,210,3,4338,538,2634,162,0,3340,187,1350,119,5,1665,32,305,81,0,417,3671,20598,1360,21,25656
21003,101,1732,129,0,1960,131,2523,255,3,2908,416,6643,602,22,7681,647,5462,425,10,6554,782,3583,290,3,4664,606,2812,180,10,3608,318,1793,129,12,2248,195,1255,133,0,1582,118,811,101,0,1032,3308,26618,2243,58,32231,114,1545,103,0,1765,185,2119,164,5,2474,654,6236,503,8,7403,926,5077,329,9,6342,1244,3275,225,6,4752,1003,2649,164,22,3830,463,2029,155,8,2654,284,1898,173,7,2355,83,1413,243,0,1735,4957,26240,2057,71,33319,217,3273,234,4,3728,316,4642,418,4,5386,1068,12881,1100,29,15080,1577,10538,760,14,12893,2027,6857,515,13,9418,1611,5460,339,28,7438,776,3824,284,20,4905,477,3150,304,13,3944,196,2222,343,4,2759,8266,52850,4302,127,65546
